wavenumber,PLA 5ppm-1,PLA 5ppm-2,PLA 5ppm-3,PLA 10ppm-1,PLA 10ppm-2,PLA 10ppm-3,PLA 50ppm-1,PLA 50ppm-2,PLA 50ppm-3,PLA100ppm-3,PLA100ppm-2,PLA100ppm-1,PLA 200ppm-1,PLA 200ppm-2,PLA 200ppm-3,PLA 300ppm-1,PLA 300ppm-2,PLA 300ppm-3,PLA 400ppm-1,PLA 400ppm-2,PLA 400ppm-3,PLA 500ppm-1,PLA 500ppm-2,PLA 500ppm-3,PLA600ppm-3,PLA600ppm-2,PLA600ppm-1
946.02,0.98,8.7,2.25,36.2,46.89,46.46,124.93,113.13,124.64,25.82,33.06,45.84,52.74,27.05,2.21,0,0.38,14.5,10,2.81,0,0,0,0,1.35,0,23.63
947.91,0.98,10.24,2.25,45.94,34.02,51.27,124.02,114.45,146.27,24.73,32.45,45.84,23.49,11.96,8.56,10.17,0.38,13.89,10,2.81,0,0,0,0,0,0,23.63
949.79,3.66,22.95,2.25,58.8,41.61,59.19,128.58,125.56,108.04,10.8,41.28,37,43.07,30.14,6.53,23.92,0,37.76,10,4.09,2.28,0,0,0,0,0,29.41
951.67,9.83,14.25,0,74.12,55.66,75.91,126.94,143.81,132.94,12.08,40.89,23.95,46.11,33.95,23.03,25.25,10.45,28.76,3.87,1.28,2.28,0,0,0,0,0,5.78
953.55,9.83,30.02,0,75,42.94,71.86,111.88,141.64,116.75,13.04,42.39,28.48,47.42,43.98,21.55,31.23,14.35,33.35,13.06,1.28,2.28,0,0,0,0,0,5.78
955.43,6.17,17.31,0,50.4,47.12,74.38,106.07,94.04,141.14,49.22,21.82,23.83,20.71,22.78,24.15,23.78,14.35,6.84,13.06,0,0,0,0,0,0,0,0
957.31,18.84,35.24,7.91,28.86,38.65,72.24,111.95,108.81,120.23,47.66,29.28,32.62,7.26,19.6,33.6,24.03,4.52,21.03,9.18,8.44,0,0,0,2.71,0,0,0
959.18,18.84,17.94,17.71,51.78,58.64,84.89,118.96,85.37,128.11,49.91,40.53,32.21,5.95,9.57,28.55,8.75,5.5,16.42,0,8.44,0,0,0,2.71,0,0,0
961.06,38.22,22.43,17.71,75.98,60.52,79.45,136.89,122.19,140.91,45.06,49.69,60.79,11.11,0.63,35.71,10.72,10.09,31,0,15.89,4.73,0,0,2.71,0,0,0
962.94,30.75,18.66,16.65,74.92,69.53,63.13,152.96,96.47,136.51,34.54,36.98,46.75,5.16,0,9.76,9.14,9.47,15.66,0,7.46,4.73,0,0,0,0,0,0
964.81,30.75,32.07,12.63,46.54,47.06,48.82,142.05,108.11,126.8,40.17,24.23,42.64,5.16,0,9.76,8.27,5.53,18.68,0,7.46,6.51,0,0,0,0,0,0
966.68,11.38,27.58,18.56,22.35,34.88,59.3,93.94,100.23,80.89,8.84,12.35,14.06,0,0,0,0,0.94,3.02,0,0,1.77,0,0,0,0,0,0
968.55,0,13.41,11.71,7.91,18.26,37.66,65.42,82.92,54.9,9.98,0,0,0,0,0,7.88,0.94,3.02,0,0,1.77,0,0,0,0,0,0
970.43,0,0,5.93,0,30.82,23.86,51.25,55.03,26.61,1.14,0,0,0,0,0,7.88,0,0,0,0,0,0,0,0,0,0,0
972.3,0,0,6.13,15.39,26.68,11.05,46.71,42.56,17.23,1.14,2.48,0,0,0,0,7.88,0,0,0,0,0,0,0,0,0,0,0
974.16,0,0,6.13,39.28,32.55,30.95,31.71,33.78,12.43,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976.03,0,0,6.13,40.89,38.66,39.59,22.19,33.78,22.88,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977.9,0,0,0,39.16,53.67,30.27,51.55,25.49,40.46,0,14.04,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0
979.76,0,0,6.51,17.78,47.36,36.63,31.07,30.24,30.95,0,13.16,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0
981.63,0,1.44,6.51,23.64,39.29,34.9,43.96,30.24,24.93,0,13.16,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0
983.49,0,1.44,6.51,9.97,21.21,42.62,14.6,21.71,7.35,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0
985.36,0,1.44,7.78,33.75,23.73,36.14,36.67,9.76,7.35,0,0,15.83,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0
987.22,0,11.8,7.78,49.99,33.7,62.78,38.53,29.58,16.75,0,0,15.83,0,0,0,0,9.25,0,0,0,4.08,0,0,0,0,0,0
989.08,0,11.8,16.87,81.56,54.84,70.78,53.7,19.83,31.2,0,0,15.83,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0
990.94,0,11.8,9.09,78.06,72.74,62.34,29.92,19.83,31.2,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0
992.8,8.04,0,9.09,97.12,88.21,61.48,43.66,3.11,20.8,0,9.95,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994.66,8.04,4.51,2.16,95.31,96.14,90.08,61.53,10.41,8.2,0,9.95,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996.51,23.96,4.51,21.41,91.86,91.75,114.36,65.04,46.81,27.47,8.42,10.32,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998.37,17.11,23.7,29.64,100.19,89.83,118.77,46.43,73.41,56.72,23.22,0.36,20.58,4.32,0,0,13.29,20.69,0,0,0,5.36,17.32,7.44,0,0,0,4.09
1000.22,24.93,19.19,36.02,103.66,88.37,85.65,26.96,85.49,71.11,23.22,0.36,20.58,4.32,0,0,13.29,20.69,0,0,0,5.36,17.32,7.44,0,0,0,4.09
1002.08,15.48,32.67,17.99,112.03,90.15,73.76,55.41,93.15,51.83,27.37,4.53,15.75,4.32,0,0,13.29,20.69,0,0,0,5.36,17.32,8.48,0,0,0,4.09
1003.93,38.82,21.05,13.77,85.86,83.06,46.33,49.33,86.96,18.95,12.57,7.57,4.94,0,0,0,0,0,0,0,4.4,0,0,1.04,5.39,0,0,0
1005.78,41.31,28.06,19.01,74.16,55.45,47.37,35.76,69.92,8.21,12.57,13.47,18.91,0,0,0,0,0,0,10.62,7.49,0,0,1.04,9.24,0,0,0
1007.63,34.85,14.58,17.8,49.8,27.03,23.63,3.8,25.86,8.21,1.01,8.94,13.98,0,0,0,0,0,0,10.62,7.49,0,2.24,0,9.24,0,0,0
1009.48,10.31,7.01,13.8,24.86,3.55,26.48,0,2.33,5.51,1.01,5.9,13.98,0,0,0,0,0,0,10.62,3.09,0,2.24,0,3.85,0,0,0.05
1011.33,6.76,0,0,3.34,8.17,12.53,0,0,0,1.01,0,0,0,0,0,0,0,0,0,9.99,4.31,2.24,0,0,0,0,0.05
1013.18,6.76,0,0,0,8.17,12.53,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,4.31,0,0,7.7,0,0,0.05
1015.03,6.76,0.57,0,0,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,4.31,0,0,7.7,0,0,0
1016.87,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,0,0
1018.72,0,0.57,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020.56,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022.4,0,0,1.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0
1027.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0
1029.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0
1031.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035.27,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,26.85,15.31,14.17,0,0,0
1037.11,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25,26.85,15.31,14.17,0,0,0
1038.94,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,12.25,58.75,54.64,24.68,5.07,13.71,33.47
1040.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,5.47,60.69,92.18,22.86,13.32,39.58,33.47
1042.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24,2.69,5.47,87.27,136.47,29.31,15.34,73.2,61.51
1044.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05,0,5.47,89.42,149.88,35.04,30.07,101.89,70.84
1046.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22,0,0,92.28,125.68,52.81,52.88,82.65,93.54
1048.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.98,5.6,2.02,78.08,89.74,66.18,80.65,49.03,65.5
1049.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.17,22.35,2.02,91.48,70.07,108.48,86.05,19.04,30.83
1051.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35,8.98,77.72,46.23,113.61,54.99,23.24,41
1053.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,25.38,6.96,73.55,49.33,110.35,65.88,35.74,51.54
1055.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,14.32,6.96,71.33,43.36,94.35,40.67,34.87,56.97
1057.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,14.32,0,53.44,38.55,88.84,40.67,38.17,24.09
1059.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,5.69,0,60.43,44.46,72.29,0,25.67,13.56
1060.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,4.17,0,15.2,21.75,29.75,0,14.14,0
1062.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,4.17,0,15.2,21.75,6.61,0,0,0
1064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,5.13,6.61,0,0,0
1066.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11,0.74,6.61,0,0,0
1068.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1.21,0,0,0,0
1069.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0.48,0,0,0,0
1071.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0.48,0,0,0,0
1073.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0,0,17.18,0,0,0
1075.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0.69,0,17.18,0,0,0
1077.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,0,0,0.69,13.22,17.18,0,0,0
1079.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,13.22,0,0,0,0
1080.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,3.59,13.22,0,0,0,0
1082.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,9.22,6.08,13.63,0,0,0
1084.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,0,9.22,11.95,23.05,0,0,0
1086.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.05,21.09,35.7,0,0,0
1088.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20.11,65.15,65.42,41.65,21.38,0,0
1089.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20.11,75.76,59.54,45.31,23.85,6.69,0
1091.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20.11,82.62,87.97,66.02,23.85,6.89,0
1093.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,2.64,71.75,77,73,41.63,56.18,23.15
1095.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,2.64,116.6,105,77.35,39.16,72.58,70.75
1097.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57,2.64,138.72,101.68,67.64,40.67,86.61,70.75
1098.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.55,70.08,57.65,17.56,47.04,47.6
1100.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.21,68.96,57.81,17.56,43.99,0
1102.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.81,54.9,41.02,16.05,48.35,0.07
1104.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.68,73.66,24.45,0,46.56,0.07
1106.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.93,65.13,6.86,0,26.52,0.07
1107.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.34,49.65,5.65,28.16,7.94,3.4
1109.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.47,23.06,5.65,28.16,0,3.4
1111.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.97,9.45,5.65,28.16,0,3.4
1113.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.56,13.44,0,0,0,0
1115.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,35.53,0,6.65,0,0
1116.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.53,30.78,5.79,30.55,0,8.84
1118.61,0,0,0,0,0,0,0,0,0,0,0,0,0,14.23,31.86,0,0,0,0,0,0,28.75,51.69,20.89,30.55,13.42,32.67
1120.4,0,0,0,0,0,0,0,0,0,0,0,0,17.67,14.23,40.95,2.81,0,0,0,0,0,52.34,50.54,43.62,89.9,51.2,75.85
1122.19,0,0,0,0,0,0,0,0,0,8.13,0,0,35.52,70.19,77.84,2.81,21.52,24.88,0,4.08,6.57,67.36,93.05,75.78,128.67,79.23,123.1
1123.97,0,0,0,0,0,0,0,0,0,8.13,4.5,0,68.43,94.3,94.24,2.81,36.74,24.88,8.76,17.48,13.45,103.2,112.44,88.76,161.56,146.36,178.53
1125.76,0,0,0,0,0,0,0,0,0,22.88,22.93,0,109.98,161.26,154.68,11.38,52.91,52.06,8.76,30.79,34.21,145.1,146.54,122.79,180.59,173.89,193.37
1127.54,0,0,0,0,0,0,0,0,0,33.33,22.93,22.8,144.9,164.46,209.84,65.64,31.39,51.53,11.25,45.14,41.86,174.04,147.68,126.19,183.02,240.5,202.95
1129.33,0,0,0,0,0,0,0,0,0,66.84,26.31,22.8,210.76,212.26,236.26,110.24,28.81,92.51,14.58,54.41,51.41,189.58,159.1,155.2,246.42,216.4,199.16
1131.11,0,0,0,0,0,0,0,0,0,70.78,31.6,22.8,260.56,223.99,262.94,137.39,15.17,76.18,35.84,50.27,43.56,161.39,139.45,129.14,220.45,225.93,199.66
1132.89,0,0.88,0,0,0,0,0,0,0,68.08,53.85,29.12,306.39,271.1,272.01,123.92,67.91,80.22,44.46,36.16,37.06,161.92,139.85,137.46,242.56,193.53,217.91
1134.67,0,0.88,0,0,0,0,0,0,0,56.96,86.08,62.11,309.83,279.48,314.67,124.71,105.25,96.2,43.32,54.3,43.49,166.72,129.51,127.05,200.63,170.43,208.78
1136.45,0,0.88,0,0,0,0,0,0,0,42.42,99.22,75.53,298.53,297.12,318.61,147.43,140.51,127.78,22.06,45.14,32.83,194.79,119.78,119.57,203.66,113.62,200.28
1138.23,0,0,0,0,0,2.03,0,0,21.52,60.57,114.72,81.04,305.62,317.14,359.92,168.54,142.5,161.41,40.21,40.82,40.87,151.9,108.43,109.14,174.44,79.55,145.85
1140,0,0,0,0,0,2.03,0,0,28.8,61.52,85.03,50.34,317.19,326.32,378.72,201.8,160.3,166.52,29.25,6.38,18,100.51,82.23,89.2,191.74,96.34,138.94
1141.78,0,0,0,0,0,2.03,0,0,53.61,79.83,61.69,61.01,354.8,360.21,384.57,183.77,152.48,166.01,33.95,6.38,15.75,41.17,56.75,90.64,151.44,109.19,122.44
1143.55,0,0,0,0,0,0,0,1.14,32.08,61.61,47.16,48.82,367.58,357.26,381.91,177.24,156.16,164.33,4.7,6.38,0,23.04,31.42,51.39,94.99,81.01,104.79
1145.33,0,0.33,0,0,0,0,0,1.14,24.81,62.87,75.42,50.09,368.18,381.79,375.07,148.86,160.65,152.47,4.7,2.58,0,6.03,17.25,24.66,48.07,36.9,45.35
1147.1,0,0.33,0,0,0,0,0,1.14,4.1,52.47,80.05,37.39,334.48,383.38,408.27,158.19,177.2,164.32,0,2.58,5.97,0,17.08,6.12,31.22,6.02,38.62
1148.87,0,0.33,0,0,0,0,20.02,0,4.1,53.66,75.26,18.6,320.06,375.23,405.08,175.46,162.67,155.1,0.92,2.58,5.97,14.56,19.23,6.12,29.68,6.02,26.78
1150.64,0,0,0,0,0,0,20.02,0.73,4.1,51.21,48.49,28.84,312.02,365.79,384.27,185.11,125.2,147.93,0.92,0,5.97,14.56,11.42,6.12,20.87,0,26.78
1152.41,0,0,0,0,0,0,32.54,0.73,3.54,70.23,51.53,31.54,333.13,359.18,335.62,189.91,134.88,156.25,0.92,0,0,14.56,11.42,0,15.92,0,0
1154.18,6.84,0,0,0,0,0,24.64,13.14,3.54,88.72,53.37,45.05,321.74,356.72,283.79,167.21,123.71,138.39,0,0,0,0,2.92,16.32,15.92,0,0
1155.95,6.84,0,0,0,5.01,0,24.64,12.41,3.54,87.79,51.12,55.47,296.28,313.54,259.23,142.77,153.82,126.81,0,0,0,0,1.03,16.32,0,0,0
1157.72,6.84,0,0,0,5.01,0,12.12,12.41,0,80.1,43.12,61.48,252.42,292.62,268.61,130.6,130.53,101.82,0,0,0,0,1.03,16.32,0,0,0
1159.48,0,0,0,0,5.01,0,0,0,0,83.44,27.48,63.51,224.94,241.08,261.03,128.48,150.61,101.88,0,0,5.88,0,0,0,0,0,0
1161.25,0,0,0,0,0,0,0,0,0,76.81,41.19,45.56,209.85,248.93,274.17,127.74,111.75,98.32,0,0,5.88,0,0,0,0,0,0
1163.01,0,0,0,0,0,0,0,0,0,92.09,51.49,45.53,203.02,216.71,263.57,115.93,106.15,96.69,0,0,5.88,0,0,0,0,0,0
1164.77,0,0,0,0,0,0,0,0,0,64.62,64.37,52.07,186.46,221.42,277.25,102.06,109.82,76.33,0,0,0,0,0,0,0,0,0
1166.53,0,0,0,0,0,0,0,0,0,75.83,53.93,45.79,151.95,180.52,244.97,83.9,112.87,53.02,0,0,0,0,0,0,0,0,0
1168.3,0,0,0,0,0,0,0,0,0,49.97,50.75,45.28,120.7,150.55,222.3,87.02,126.86,31.65,0,0,0,0,0,0,0,0,0
1170.06,0,0,0,0,0,0,0,0,0,38.62,34.15,24.68,127.4,145.85,175.89,76.06,100.78,52.21,0,0,0,0,0,0,0,0,0
1171.81,0,0,0,0,0,0,0,0,0,16.47,27.68,24.68,110.25,149.98,166.32,86.6,98.87,82.92,0,0,0,0,0,0,0,0,0
1173.57,0,0,0,0,0,0,0,0,0,29.12,25.35,26.35,113.93,160.93,123.23,96.3,86.11,97.8,0,0,0,0,0,6.66,0,6.8,0
1175.33,0,0,0,0,0,0,0,0,0,31.2,25.38,31.71,74.65,140.6,101.53,84.71,55.71,93.72,0,0,0,5.45,0,6.66,0,16.14,0
1177.08,3.3,0,0,0,0,0,0,0,7.11,40.79,25.98,43.05,100.32,124.54,70.1,75.05,75.93,81.24,0,0,0,38.77,7.45,18.66,0.73,16.14,0
1178.84,3.3,0,0,0,0,0,0,0,7.11,18.29,8.01,21.83,57.25,81.41,73.6,46,61.76,74.7,0,0,0,46.54,7.45,20.03,5.56,9.34,0
1180.59,3.3,0,4.89,0,0,0,7.24,0,7.11,16.22,18.22,11.34,74.9,73.67,78.49,47.33,88.98,71.88,0,6.54,0,51.89,17.6,32.32,5.56,0,4.87
1182.34,0,4.41,4.89,0,0,0,7.24,17.53,0,21.44,11.13,3.91,68.26,84.64,79.42,56.04,72.56,94.43,0,6.54,0,27.95,34.16,32.45,4.83,16.64,4.87
1184.1,3.85,4.41,4.89,0,0,2.11,7.24,17.53,3.88,30.91,17.45,11.81,118.22,102.88,91.29,41.36,58.21,80.92,0,6.54,5.97,43.95,53.16,31.84,0,16.64,4.87
1185.85,3.85,4.41,0,0,0,2.11,0,17.53,3.88,40.24,11.85,11.81,111.13,104.73,63.68,48.27,30.99,92.68,0,0,5.97,37.21,53.92,19.55,0,23.18,0
1187.6,20.35,0,0,0,0,2.11,0,0,7.42,21.77,15.16,21.79,89.63,75.51,60.76,22.09,14.05,54.37,0.22,0,5.97,55.07,42.28,13.13,0,44.24,2.41
1189.35,16.5,0,0,0,0,0,0,0,3.54,9.32,8.84,13.89,38.23,49.45,33.33,19.63,15.15,54.56,0.22,0,0,31.3,23.27,8.54,0,44.24,2.41
1191.09,16.5,0,0,0,0,0,0,0,3.54,0,3.31,13.89,11.65,14.47,34.94,0,15.15,16.18,0.22,0,0,27.25,12.37,8.54,0,37.7,2.41
1192.84,0,0,0,0,0,0,0,0,0,0,0,0,8.19,3.29,13.14,0,1.1,9.11,0,0,0,0.14,0,2.83,0,0,0
1194.58,3.68,0,0,0,0,0,0,0,0,0,0,0,11.97,1.19,1.61,0,0,3.99,0,0,0,0.14,0,0,0,0,0
1196.33,3.68,0,0,0,0,0,0,0,0,0,0,0,11.97,1.19,0,0,0,3.99,0,0,0,0.14,0,0,0,0,0
1198.07,3.68,0,0,0,0,0,0,0,0,0,0,0,3.78,5.37,0,0,0,3.99,0,0,0,21.05,0,0,0,0,0
1199.82,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,7.14,0,0,0,0,0,21.05,0,0,0,0,0
1201.56,6.54,0,0,0,0,0,0,0,0,0,0,1.65,0,7.69,7.96,7.14,0,5.4,0,0,0,30.26,0,12.25,0,0,0
1203.3,6.54,0,0,0,0,0,0,0,0,0,0,1.65,3.49,2.7,18.01,7.14,0,5.4,0,0,0,9.21,0.01,12.25,0,0,0
1205.04,6.68,6.77,0,0,0,0,0,0,0,0,0.67,1.65,11.22,0.38,18.01,0,21.4,5.4,0,2.55,0,34.98,0.01,12.25,0,0,0
1206.78,11.91,6.77,0,0,0,0,2.59,0,0,0,0.67,0,22.32,5.65,25.97,11.83,21.4,0,0,2.55,0,34.67,0.01,0,0,0,0
1208.51,11.91,7.73,7.97,0,0,0,2.59,0,0,0,0.67,3.12,19.86,5.27,15.92,11.83,21.4,0,0,2.55,7.43,34.67,0,0,0,0,0
1210.25,30.63,3.47,9.86,5.3,0,0,2.59,0,0,0,7.42,3.12,19.12,5.27,24.01,11.83,0,0,0,0,7.43,8.9,0,12.53,0,0,0
1211.98,18.85,3.47,9.86,5.3,0,0,0,0,0,0,7.42,3.12,8.02,0,8.09,0,0,0,0,0,7.43,0,0,12.53,0,0,0
1213.72,18.85,14.7,17.21,5.3,0,0,0,19.28,0,12.82,22.85,0,21.15,14.6,43.63,7.22,0,21.46,0,0,7.67,0,18.24,23.56,9.46,9.24,0
1215.45,1.86,14.4,18.37,0.76,0,0,13.09,19.28,4.5,12.82,15.44,4.38,27.78,14.6,38.84,7.22,14.36,21.97,0,0,7.67,3.24,18.24,11.03,9.46,9.24,0
1217.18,24.63,39.85,40.71,6.93,0,0,16.66,19.28,4.5,12.82,15.44,4.38,30.08,14.6,67.46,7.22,31.02,25.12,0,0,7.67,25.58,37.33,26.51,9.46,19.66,0
1218.92,26.65,36.04,25.39,8.17,0,0,16.66,0,4.5,0,0,4.38,15.91,0,44.22,0,31.02,3.66,0,0,0.88,25.58,19.09,15.48,0,10.42,0
1220.65,26.95,57.69,26.83,7.4,7.15,20.04,3.74,0,10.42,18.17,4.46,17.72,15.91,9.98,40.92,0,16.67,24.81,0,0,0.88,43.51,19.09,28.23,0,26.23,0
1222.38,35.94,32.24,9.63,31.22,7.15,20.04,0.17,0,18.01,23.62,4.46,21.38,19.62,9.98,29.22,0,0.24,25.68,0,4.16,0.88,24.82,11.54,15.55,0,15.81,0
1224.1,33.92,23.86,9.63,29.98,7.15,20.04,17.45,0,22.77,23.62,4.46,21.38,19.62,9.98,16.92,1.79,8.19,25.68,0,4.16,0,24.82,11.54,15.55,0,15.81,0
1225.83,31.76,0,15.7,29.98,0,0.19,17.28,0,16.75,5.44,0,3.66,6.01,0,16.92,1.79,8.19,13.54,0,4.39,0,21.44,13.4,3.18,0,0,0
1227.56,0,0,10.56,0.33,0.34,0.19,17.28,30.64,44.68,6.98,0,1.21,1.32,0,0,11.46,7.95,9.52,3.51,0.23,0,17.78,1.86,0.38,0,2.41,0
1229.28,0,6.61,10.56,0.33,0.34,0.19,0,30.64,39.92,6.98,0,1.21,1.32,0,0,9.67,0,9.52,3.51,0.23,0,17.78,1.86,0.38,0,2.41,0
1231.01,7.52,9.2,3.81,0.95,7.33,0,0,37.82,49.18,10.25,0,12.72,1.32,0,2.72,9.67,13.6,2.3,3.51,0,0,7.31,0,0,15.89,2.41,1.61
1232.73,16.11,9.2,3.81,0.62,6.99,0,0,7.17,13.67,3.27,0,11.5,0,0,2.72,0,22.43,2.3,0,0,0,12.96,0,0,15.89,3.7,1.61
1234.45,16.11,2.59,10.66,0.62,6.99,0,0,7.17,29.58,3.27,0,11.5,0,0,2.72,0,22.43,2.3,0,0,0,12.96,0,4.19,15.89,3.7,1.61
1236.17,8.6,0,6.86,0,0,0,0,0,15.91,3.15,0,0.06,0,0,0,0,8.83,0,0,0,0,5.66,0,4.19,3.02,3.7,0
1237.9,0,0,6.86,0,13.54,4.75,0,0,15.91,3.15,0,0.06,0,0,0,0,0,0,0,0,0,0,0,4.19,3.02,4.42,0
1239.61,4.68,0,0,8.07,29.4,4.75,0,3.73,0,3.15,0,6.83,0,0,7.5,0,0,0,0,12.2,0,5.2,0,0,3.02,4.42,0
1241.33,5.91,0,9.15,13.58,29.4,10.61,0,3.73,0,0,0,6.77,0,0,7.5,0,0,0,9.09,12.2,0,5.2,0,0,0,4.42,0
1243.05,5.91,0,9.15,13.58,16.19,17.74,0,3.73,0,0,0,6.77,0,0,7.5,0,0,0,9.09,12.2,0,5.2,0,0,0,0,0
1244.77,1.24,0,9.15,16.13,0.33,17.74,0,0,0,0,0,3.45,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0
1246.48,0,0,0,10.63,10.61,17.37,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248.2,0,0,2.79,24.42,29.27,22.03,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
