wavenumber,PMMA10ppm-1,PMMA10ppm-2,PMMA10ppm-3,PMMA50ppm-1,PMMA50ppm-2,PMMA50ppm-3,PMMA100ppm-1,PMMA100ppm-2,PMMA100ppm-3,PMMA200ppm-1,PMMA200ppm-2,PMMA200ppm-3
1526.51,17.5,13.09,34.01,42.29,24.72,39.01,368.71,390.76,423.19,246.6,302.49,294.63
1528.05,18.74,24.77,48.9,37.99,34.34,67.26,386.59,395.1,435.18,253.57,325.79,319.19
1529.59,31.32,24.68,28.45,36.03,40.96,71.51,372.15,402.12,471.19,254.23,331.44,334.75
1531.13,29.02,35.38,20.9,36.19,49.69,48.54,368.17,415.93,464.99,255.34,310.88,333.11
1532.67,23.05,32.09,23.9,45.01,50.77,24.58,393.55,424.75,457.47,251.47,301.99,336.81
1534.2,23.86,40.57,46.03,32.95,59.95,22.4,416.38,471.7,489.41,238.05,311.23,334.31
1535.74,31.02,46.4,76.05,38.22,65.48,46.56,463.22,500.99,506.02,226.98,321.49,330.81
1537.28,30.62,48.34,70.63,34.95,49.45,51.83,452.2,524.4,520.1,202.03,333.2,290.78
1538.81,29.89,38.61,61.21,60.01,44.42,51.77,450.85,528.17,516.18,205.76,331.93,292.09
1540.34,29.72,32.11,55.01,50.96,34.96,38.61,449.07,541.83,532.17,199.06,322.89,276.3
1541.88,35.88,25.95,49.82,45.25,34.04,35.44,464.98,542.5,563.5,226.37,304.86,278.19
1543.41,44.61,26.02,59.86,40.1,45.14,48.84,513.78,577.74,569.4,234.58,295.4,282.64
1544.94,46.01,27.42,58.56,55.95,48.57,53.57,529.93,577.32,589.32,246.8,297.28,298.44
1546.47,55.29,36.38,75.49,81.35,64.02,58.53,564.99,620.47,576.46,255.59,318.73,313.48
1547.99,45.14,55.23,62.65,71.99,59.57,60.38,568.27,600.86,588.84,277.94,346.08,313.08
1549.52,68.44,72.2,77.25,77.4,78.56,85.67,574.68,648.03,638.67,297.08,364.22,314.8
1551.05,62.29,68.73,71.08,58.37,79.45,103.2,598.66,626.43,670.4,304.79,375.26,326.09
1552.57,69.48,66.92,80.92,80.02,88.67,111.05,595.32,644.84,678.48,310.18,365.65,327.73
1554.1,63.34,74.79,69.42,88.33,95.9,104.24,604.99,640.59,646.23,318.9,348.71,334.7
1555.62,72.32,90.11,68.37,108.08,103.24,92.55,598.45,649.13,658.43,309.42,347.22,350.47
1557.14,86.96,102.42,81.65,102.18,112.25,91.53,618.91,655.68,673.98,331.61,354.08,365.91
1558.66,74.83,91.3,84.5,94.83,108.15,81.39,633.95,638.13,655.09,355.7,360.51,384.91
1560.18,81.7,95.51,92.35,94.81,120.72,92.59,634.99,662.25,661.54,369.79,355.61,374.93
1561.7,77.02,84.51,85.31,103.91,100.4,92.58,619.82,667.49,655.44,340.68,349.16,342.06
1563.22,98.9,86.39,88.16,116.57,80.3,89.78,622.55,697.95,711.24,334.13,360.61,320.43
1564.74,106.34,91.51,86.91,109.78,67.1,89.21,609.51,691.32,690.61,331.14,357.63,303.36
1566.25,90.67,91.18,78.88,93.55,73.79,73.2,612.7,696.91,684.54,327.71,351.88,310.18
1567.77,81.44,81.96,78.63,76.1,63.92,81.3,614.35,654.29,654.91,299.41,310.91,305.8
1569.28,74.55,72.41,67.72,77.65,74.05,68.73,634.67,646.67,657.63,285.77,290.95,306.09
1570.79,71.55,65.43,58.03,69.09,76.74,68.72,625.89,620.28,657.91,281.04,273.56,295.94
1572.31,67.78,80.66,60.57,79.09,88.99,63.27,606.67,634.12,660.08,293.53,291.06,289.35
1573.82,55.9,72.79,62.66,78.31,89.46,67.37,584.68,646.18,662.15,313.26,294.12,283.66
1575.33,63.36,76.59,77.76,91.86,76.27,68.15,585.69,639.59,650.56,301.65,289.86,295.98
1576.84,67.26,76.5,82.97,95.2,85.85,80.03,582.83,650.44,676.75,296.17,272.72,301.75
1578.34,72.6,81.86,88.29,77.31,65.22,69.7,562.41,613.74,673.06,251.8,243.69,297.63
1579.85,79.29,73.22,83.62,74.42,81.58,59.36,529.34,613.71,645.37,239.1,247.67,288.86
1581.36,73.2,69.8,78.84,61.76,71.5,52.91,518.16,586.25,620.24,214.96,251.88,270.98
1582.86,78.33,76.28,86.61,81.65,96.31,82.69,501.54,567,585.66,231.06,270.66,269.33
1584.37,66.46,72.42,77.39,78.54,78.79,84.13,504.92,523.43,566.1,238.16,251.1,244.35
1585.87,64.15,77.79,73.73,86.99,84.49,78.8,486.87,489.08,512.75,244.48,229.44,259.6
1587.37,75.96,86.61,86.51,98.21,86.96,75.91,510.6,496.84,527.86,255.92,226.89,269.63
1588.87,82.66,94.32,96.85,100.33,100.66,90.91,498.88,522.17,541.52,279.59,238.24,280.89
1590.37,85.24,90.58,90.41,92.33,104.25,95.47,492.4,515.38,545.07,269.15,251.82,266.71
1591.87,78.05,93.74,81.86,80.89,83.73,85.25,463.47,490.15,530.18,247.61,250.62,254.09
1593.37,77.42,95.78,87.54,82.67,76.43,86.58,453.77,442.47,514.19,225.62,238.32,249.7
1594.86,80.57,92.27,95.66,73.9,55.91,84.02,434.85,432.58,511.97,190.42,225.8,230.75
1596.36,69.83,79.21,78.9,57.9,56.16,77.91,410.04,421.8,487.19,187.33,197.39,200.92
1597.86,73.42,92.82,78.47,60.9,72.75,77.13,389.23,449.01,491.75,205.57,196.99,215.1
1599.35,55.13,89.87,69.16,65.01,84.45,72.13,373.21,428,459.42,217.6,206.7,210.39
1600.84,58.62,87.04,76.29,95.57,84.92,76.24,368.96,391.78,435.87,210.74,208.53,218.79
1602.33,54.88,78.32,72.53,87.57,75.84,73.13,364.83,349.66,383.76,167.33,193.13,167.97
1603.83,52.37,70.82,65,65.79,68.98,56.24,306.58,316.76,385.88,155.81,135.97,131.05
1605.32,48.64,59.44,61.24,40.12,58.24,48.12,294.78,296.3,332.43,126.4,116.58,108.9
1606.8,45.58,52.72,59.82,43.12,39.49,35.68,235.98,269.18,303.99,111.99,95.53,94.43
1608.29,43.18,34.87,47.07,42.45,25.07,29.49,226.85,233.39,232.88,83.92,97.81,92.95
1609.78,66.9,40.93,50.43,51.89,42.1,34.81,170.49,221.37,210.87,73.3,77.21,98.59
1611.27,59.73,32.44,38.24,29.14,31.9,23.25,169.24,187.13,179.31,45.45,54.72,75.68
1612.75,55.45,38.64,61.93,27.07,34.92,23.98,148.22,166.11,154.63,42.16,40.12,51.48
1614.23,30.5,35.38,48.63,5.51,11.94,3.64,115.53,130.75,141.96,18.42,19.73,17.46
1615.72,40,30.89,41.44,5.51,8.64,3.09,95.61,121.16,129.38,9.03,8.36,13.91
1617.2,46.83,32.4,20.25,5.51,12.1,2.36,93.02,105.91,120.48,1.52,0,13.91
1618.68,32.44,40.36,15.83,17.16,21.01,0,109.55,115.09,99.34,1.52,0,0
1620.16,19.94,39.21,25.98,26.86,21.24,7.74,74.06,84.49,59.37,1.52,0,0
1621.64,23.66,31.95,35.01,44,12.94,11.55,45.68,88.11,37.67,0,0,0
1623.12,19.83,7.8,33.71,26.85,0.95,11.55,5.85,37.43,12.01,0,0,0
1624.59,28.45,22.77,39.64,33.49,15.19,11.75,18.59,51.59,39.58,0,0,1.6
1626.07,20.28,30.95,26.45,16.35,15.19,7.94,12.74,27.24,27.57,0,0,1.6
1627.54,20.28,30.95,21.35,16.35,14.46,7.94,12.74,27.24,27.57,0,0,1.6
1629.02,5.78,21.47,8.5,0,4.58,0,0,0,0,0,0,0
1630.49,7.73,20.77,20.42,17.3,9.9,0.09,0,0,0,0,0,0
1631.96,11.52,20.77,20.42,17.3,9.9,0.09,0,0,0,0,0,0
1633.43,9.03,11.73,18.68,17.3,5.32,0.09,0,0,0,0,0,0
1634.9,9.87,3.8,9.5,0,0,0,0,0,0,0,0,0
1636.37,9.26,3.8,9.5,0,3.49,0,0,0,0,0,0,0
1637.84,16.42,0,3.57,8.89,3.49,0,0,0,0,0,0,0
1639.31,19.49,9.53,1.61,9.1,3.49,0,0,0,0,0,0,0
1640.77,16.31,9.53,3.08,9.1,0,0,0,0,0,0,0,0
1642.24,9.48,15.26,12.2,0.21,0,0,0,0,0,0,0,0
1643.7,0.33,5.73,10.59,0,0,0,0,0,0,0,0,0
1645.17,0.33,7.1,9.12,0,0,0,0,0,0,0,0,0
1646.63,0,1.37,0,0,0,0,0,0,0,0,0,0
1648.09,7.6,1.37,0,0,0,0,0,0,0,0,0,0
1649.55,7.73,0,0,0,0,0,0,0,0,0,0,0
1651.01,7.73,0,0,0,0,0,0,0,0,0,0,0
1652.46,0.34,0,0,0,0,0,0,0,0,0,0,0
1653.92,0.21,0,0,0,0,0,0,0,0,0,0,0
1655.38,0.21,0,0,0,0,0,0,0,0,0,0,0
1656.83,0,0,0,0,0,0,0,0,0,0,0,0
1658.29,0,0,0,0,0,0,0,0,0,0,0,0
1659.74,0,0,0,0,0,0,0,0,0,0,0,0
1661.19,0,0,0,0,0,0,0,0,0,0,0,0
1662.64,0,0,0,0,0,0,0,0,0,0,0,0
1664.09,0,0,0,0,0,0,0,0,0,0,0,0
1665.54,0,0,0,0,0,0,0,0,0,0,0,0
1666.99,0,0,0,0,0,0,0,0,0,0,0,0
1668.44,0,0,0,0,0,0,0,0,0,0,0,0
1669.88,0,0,0,0,0,0,0,0,0,0,0,0
1671.33,0,0,0,0,0,0,0,0,0,0,0,0
1672.77,0,0,0,0,0,0,0,0,0,0,0,0
1674.21,0,0,0,0,0,0,0,0,0,0,0,0
1675.66,0,0,0,0,0,0,0,0,0,0,0,0
1677.1,0,0,0,0,0,0,0,0,0,0,0,0
1678.54,0,0,0,0,0,0,0,0,0,0,0,0
1679.97,0,0,0,0,0,0,0,0,0,0,0,0
1681.41,0,0,0,0,0,0,0,0,0,0,0,0
1682.85,0,0,0,0,0,0,0,0,0,0,0,0
1684.29,0,0,0,0,0,0,0,0,0,0,0,0
1685.72,0,0,0,4.07,0,0,0,0,0,0,0,0
1687.15,0,0,0,4.07,0,0,0,0,0,0,0,0
1688.59,1.08,0,6.97,4.07,0,0,0,0,0,0,0,0
1690.02,1.08,0,6.97,0,0,0,0,0,0,0,0,0
1691.45,1.08,0,6.97,0,0,2.88,0,0,0,0,0,0
1692.88,0,0,0,0,0,2.88,0,0,0,0,0,0
1694.31,6.28,0.58,4.48,2.72,3.37,10.53,0,0,0,0,0,0
1695.74,6.28,0.58,4.48,2.72,3.37,7.65,0,0,0,0,0,0
1697.16,6.28,0.58,4.48,2.72,3.37,7.65,0,0,0,0,0,0
1698.59,0,0,0,0,0,0,0,0,0,0,0,0
1700.01,0,0,0,0,0,0,0,0,0,0,0,0
1701.44,0,0,0,0,0,0,0,0,0,0,0,0
1702.86,0,0,0,0,0,0,0,0,0,0,0,0
1704.28,0,0,0,0,0,0,0,0,0,0,0,0
1705.7,0,0,0,0,0,0,0,0,0,0,0,0
1707.12,0,0,5.54,0,0,0,0,0,0,0,0,0
1708.54,0,0,5.54,0,0,0,0,0,0,0,0,0
1709.96,0,0,5.54,0,0,0,0,0,0,0,0,0
1711.38,0,0,0,0,0,0,0,0,0,0,0,0
1712.79,0,0,0,0,0,0,0,0,0,0,0,0
1714.21,0,0,0,0,0,0,0,0,0,0,0,0
1715.62,0,0,0,0,0,0,0,0,0,0,0,0
1717.04,0,0,0,0,1.94,0,0,0,0,0,0,0
1718.45,0,0,0,0,1.94,0,0,0,0,0,0,0
1719.86,3.33,0,0,4.24,1.94,0,0,0,0,0,0,0
1721.27,3.33,0,0,4.24,0,0,0,0,0,0,0,0
1722.68,3.33,0,0,4.24,0,0,0,0,0,0,0,0
1724.08,0,1.39,0,0,5.19,2.88,0,0,0,0,0,0
1725.49,8.78,1.39,0,0,6.1,2.88,0,0,0,0,0,0
1726.9,8.78,1.39,0,0,6.1,2.88,0,0,0,8.66,0,0
1728.3,13.34,1.69,2.94,0,0.92,0,0,0,0,21.18,0,0
1729.71,4.56,3.66,2.94,0,0,0,0,0,0,21.18,1.65,0
1731.11,4.56,3.66,2.94,0,0,0,0,0,0,12.52,1.65,0
1732.51,0,1.97,3.64,3.73,0,5.81,0,0,0,0,1.65,9.02
1733.91,0,0,3.64,3.73,0,5.81,0,0,0,0,0,9.02
1735.31,0,0,3.64,4.92,0,5.81,0,0,0,0,0,9.02
1736.71,0,0,3.21,7.54,0,0,0,0,0,0,8.86,0
1738.11,0,0,3.21,7.54,0,0,0,0,0,0,8.86,0
1739.51,5.4,0,3.21,6.36,0,0.62,0,0,0,0,8.86,0
1740.9,5.4,0,0,0,0,0.62,0,0,0,0,0,0
1742.3,5.4,0,0,0,0,0.62,0,0,0,0,0,0
1743.69,0,0.95,2.06,1.71,0,0,0,0,0,0,0,0
1745.08,0,0.95,2.06,1.71,0,0,0,0,0,0,0,0
1746.48,0,0.95,2.06,1.71,0,0,0,0,0,0,0,0
1747.87,0,0,0,0,0,0,0,0,0,0,0,0
1749.26,0,0,0,0,0,0,0,0,0,0,0,0
1750.65,0.03,0,0,0,3.33,0,0,0,0,0,0,0
1752.03,0.03,0,0,0,3.33,0,0,0,0,0,0,0
1753.42,0.03,0,0,0,3.33,0,0,0,0,0,0,0
1754.81,0,0,0,0,0,0,0,0,0,0,0,0
1756.19,0,0,0,0,0,0,0,0,0,0,0,0
1757.58,0,0,0,0,0,0,0,0,0,0,0,0
1758.96,0,0,0,0,0,0,0,0,0,0,0,0
1760.34,0,0,0,0,0,0,0,0,0,0,0,0
1761.72,0,0,0,0,0,0,0,0,0,0,0,0
1763.1,0,0,0,0,0,0,0,0,0,0,0,0
1764.48,0,0,0,0,0,0,0,0,0,0,0,0
1765.86,0,0,0,0,0,0,0,0,0,0,0,0
1767.24,0,0,0,0,0,0,0,0,0,0,0,0
1768.61,0,0,0,0,0,0,0,0,0,0,0,0
1769.99,0,0,0,0,2.32,0,0,0,0,0,0,0
1771.36,0,0,0,0,2.32,0,0,0,0,0,0,0
1772.73,0,0,0,0,2.32,0,0,0,0,0,0,0
1774.1,0,0,0,0,0,0,0,0,0,0,0,0
1775.48,10.55,0,7.42,0,0.46,0,0,0,0,0,0,0
1776.85,10.55,0,7.42,0,0.46,0,0,0,0,0,0,0
1778.21,16.99,0,17.04,12.72,0.47,0,0,0,0,0,0,0
1779.58,6.44,0,9.63,12.72,0.01,0,0,0,0,0,0,0
1780.95,6.44,0,9.63,12.72,0.01,0,0,0,0,0,0,0
1782.32,0,0,0,0,0,0,0,0,0,0,0,0
1783.68,0,0,0,0,0,0,0,0,0,0,0,0
1785.04,0,0,0,0,0,0,0,0,0,0,0,0
1786.41,0,0,0,0,0,0,0,0,0,0,0,0
1787.77,0,0,0,0,0,0,0,0,0,0,0,0
1789.13,0,0,0,0,1.49,0,0,0,0,0,0,0
1790.49,0,0,0,0,1.49,0,0,0,0,0,0,0
1791.85,0,2.1,0,0,1.49,9.11,0,0,0,0,0,0
1793.21,0,2.1,0,0,0,9.11,0,0,0,0,0,0
1794.57,9.48,2.1,0,0,0,9.11,0,0,0,0,0,0
1795.92,9.48,0,0,0,0,0,0,0,0,0,0,0
1797.28,9.48,0,0,1.73,0.19,0,0,0,0,0,0,0
1798.63,0,0,0,5.12,0.19,0,0,0,0,0,0,0
1799.98,0,0,0,5.12,0.19,0,0,0,0,0,0,0
1801.34,0,0,0,3.39,0,0,0,0,0,0,0,0
1802.69,0,0,1.49,0,2.9,0,0,0,0,0,0,0
1804.04,0,0,1.49,0,3,0,0,0,0,0,0,0
1805.39,0,0,1.49,0,3,0,0,0,0,0,0,0
1806.73,3.37,0,0,4.53,0.1,6.11,0,0,0,0,0,0
1808.08,3.37,0,0,4.53,1.22,6.5,0,0,0,0,0,0
1809.43,3.37,0.36,0,4.53,1.22,6.5,0,0,0,0,0,0
1810.77,0.1,0.36,5.51,0,1.22,0.39,0,0,0,0,0,0
1812.12,0.1,0.36,6.3,0,0,0,0,0,0,0,0,0
1813.46,0.1,0,6.3,0,0,0,0,0,0,0,0,0
1814.8,0,0,0.79,0,0,0,0,0,0,0,0,0
1816.14,0,0,4.37,2.01,1.33,0,0,0,0,0,0,0
1817.48,0,0,4.37,2.01,1.33,0,0,0,0,0,0,0
1818.82,5.95,2.2,8.38,4.55,3.53,0,0,0,0,4.31,0,0
1820.16,5.95,2.2,4.01,2.55,2.19,0,0,0,0,4.31,0,0
1821.5,5.95,2.2,4.01,2.55,2.19,0,0,0,0,4.31,0,0
1822.83,1.96,0,0,0.87,8.16,0.82,0,0,0,0,3.79,0
1824.17,3.95,0,0,0.87,8.16,0.82,0,0,0,0,3.79,0
1825.5,10.41,0,3.17,2.13,14.03,8.64,0,0,0,0,3.79,0
1826.83,8.46,0,3.17,1.26,5.86,7.82,0,0,0,0.87,0,0
1828.17,6.47,0,3.17,11.76,9.3,8.17,0,0,0,0.87,0,0
1829.5,0,0,0.01,10.51,3.43,6.24,0,0,0,3.92,5.19,5.57
1830.83,0,0,0.01,10.51,3.43,6.24,0,0,0,3.05,5.19,5.57
1832.16,0,0,0.01,0,0,5.89,0,0,0,3.05,5.19,5.57
1833.49,0,4.24,0,2.95,1.19,0,0,0,0,0,0,7.61
1834.81,0,4.24,0,2.95,1.19,0,0,0,0,0,0,7.61
1836.14,8.73,5.3,0,8.54,2.33,11.62,1.72,0,0,0,3.4,7.61
1837.46,10.47,1.06,0,5.59,1.15,14.31,1.72,0,0,0,3.4,0
1838.79,10.47,1.06,0,5.59,1.15,14.31,1.72,0,0,0,3.4,0
1840.11,3.81,4.75,2.41,6.84,11.38,11.82,0,0,0,6.26,9.7,9.74
1841.43,3.26,4.75,2.41,6.84,11.38,12.43,0,0,0,6.26,13.48,9.74
1842.75,3.26,4.75,2.41,6.84,11.38,12.43,0,0,0,6.26,13.48,10.17
1844.07,1.19,0,0,0,0,11.9,0,0,0,0,3.78,0.44
1845.39,16.72,10.42,9.37,15.44,12.29,29.91,21.99,16.67,0.85,9.73,12.82,2.3
1846.71,16.72,10.42,9.37,15.44,12.29,29.91,25.44,16.67,0.85,9.73,12.82,1.86
1848.03,16.72,10.42,9.37,15.44,12.29,24.55,25.45,16.67,7.81,9.73,12.82,4.43
1849.34,19.79,9.5,14.76,4.36,1.21,14.74,24.21,22.21,13.36,7.24,5.3,5.58
1850.66,19.79,9.5,14.76,5.31,4,15.13,20.76,22.21,15.22,14.91,5.3,5.58
1851.97,25.76,10.52,14.76,5.31,6.16,11.88,29.72,26.37,8.27,15.46,5.3,8.33
1853.29,8.69,7.79,8.02,6.08,11.92,19.91,27.84,4.17,1.85,26.07,9.55,22.92
1854.6,8.69,7.79,8.02,5.13,9.12,21.15,27.84,5.21,0,20.87,22.72,22.92
1855.91,10.71,21.16,21.3,13.62,19.62,32.66,39.61,23.11,7.63,43.84,45.59,30.55
1857.22,7.99,14.39,13.28,8.5,12.66,13.14,20.73,23.11,7.63,25.99,36.04,12.94
1858.53,8.91,14.39,19.48,19.35,21.67,13,35.9,34.99,18.8,43,35.35,30.83
1859.84,0.92,0,6.2,12.7,12.68,3.95,18.68,12.92,22.07,29.75,20.73,23.89
1861.15,0.92,0,6.2,16.55,12.68,3.95,30.53,12.92,25.03,29.75,20.75,23.89
1862.45,0,0,0,11.21,3.68,2.46,15.36,4.72,13.86,10.27,12.38,6.01
1863.76,13.07,19.49,2.01,30.18,13.64,8.7,43.6,24.45,34.94,18.57,26.97,36.95
1865.06,13.07,19.49,2.01,26.33,14.93,8.7,49.44,27.82,31.99,28.2,26.95,40.96
1866.36,13.07,19.49,2.01,20.83,24.52,8.7,54.02,27.09,36.58,43.56,33.79,40.96
1867.67,0,2.67,0.16,8.75,20.44,14.22,36.39,11.96,12.46,41.07,20.25,18.45
1868.97,0,4.61,0.16,19.8,19.16,19.39,47.35,15.43,28.91,44.53,36.57,19.57
1870.27,0,4.61,0.16,19.8,22.82,19.39,53.68,11.44,50.77,39.74,36.73,27.15
1871.57,3.03,11.42,8.29,26.67,19.36,17.19,58.17,36.44,54.46,42.12,50.06,28.18
1872.87,5.55,12.11,11.06,19.42,23.63,22.54,63.8,40.94,56.29,59.68,41.91,41.73
1874.16,5.55,12.11,11.06,19.42,10.37,22.54,61.14,62.98,29.84,66.64,30.81,47.34
1875.46,2.52,2.63,2.77,3.79,4.27,11.63,60.41,43.45,18.29,58.9,16.68,31.91
1876.75,12.73,14.19,7.97,0,19.53,12.82,55.38,59.97,26.14,45.56,28.61,36.22
1878.05,12.73,14.19,7.97,3.75,24.09,12.82,65.83,52.97,30.48,29.73,34.74,35.7
1879.34,12.73,15.43,7.97,3.75,25.01,17.41,70.43,46.45,51.34,46.41,38.7,48.7
1880.63,0,1.24,0,4.34,17.89,14.22,62.18,37.09,48.31,32.27,33.51,30.88
1881.93,3.26,6.97,0,9.86,24.74,30.05,72.85,40,61.56,47.42,43.26,29.35
1883.22,7.86,10.47,2.17,16.14,23.81,30.82,75.79,53.5,68.4,23.2,49.31,42.77
1884.51,7.86,10.47,2.17,15.56,11.42,24.57,70.64,42.26,59.5,27.6,36.98,47.15
1885.79,6.78,13.4,10.91,16.8,15,18.08,77.53,46.07,89.64,30.4,52.38,68.93
1887.08,2.18,8.66,8.74,10.52,15,12.91,74.68,48.47,84.71,40.82,49.07,53
1888.37,13.8,20.43,16.59,19.8,18.44,22.72,89.09,68.14,107.04,49.53,75.71,64.36
1889.65,15.46,26.11,18.25,27.77,31.42,20.63,78.86,98.51,102.08,58.98,71.09,56.12
1890.94,15.46,26.11,18.25,35.8,33.94,22.41,94.11,102.36,99.6,62.27,71.64,69.73
1892.22,8.11,31.43,27.56,46.07,53.22,42.62,111.06,110.92,112.16,73.96,75.58,78.73
1893.5,4.27,17.1,17.16,30.11,25.92,35.37,107.05,81.85,93.43,58.05,67.26,71.8
1894.78,5.95,25.28,34.06,32.01,37.5,48.54,109.17,93.27,99.84,71.31,80.45,72.38
1896.06,2.12,8.18,21.23,18.79,24.29,23.91,91.44,83.5,81.07,67.09,54.81,65.8
1897.34,2.12,8.18,25.19,16.26,23.6,23.91,85.64,92.99,77.89,73.48,62.46,77.18
1898.62,14.05,12.45,15.78,24.11,22.8,14.03,81.19,96.52,80.08,62.61,65.51,82.62
1899.9,25.3,14.31,23.36,28.95,24.97,19.8,105,121.98,81.53,48.36,76.51,81.02
1901.18,27.63,25.81,33.59,41.05,40.26,37.13,116.06,136.03,92.91,63.07,79.79,73.03
1902.45,20.3,13.36,26.1,25.96,26.96,41.97,113.82,120.11,94.66,64.17,64.47,53.78
1903.72,12.86,11.5,19.98,18.07,31.76,31.69,92.39,100.01,83.55,78.11,55.32,49.7
1905,15.84,6.82,7.3,21.94,21.64,14.36,105.99,93.95,73.48,65.46,52.57,45.69
1906.27,13.93,6.82,10.88,22.25,30.17,4.6,121.28,98.26,66.44,69.53,46.21,44.74
1907.54,9.68,6.82,5.09,22.75,16.69,8.71,115.05,92.71,61.88,53.11,56.37,29.64
1908.81,9.19,12.67,9.93,20.46,11.52,8.71,105.29,81.97,67.47,48.2,52.69,41.37
1910.08,28.92,21.95,16.98,34.37,20.79,25.22,110.33,98.72,85.54,44.46,84.52,67.95
1911.35,41.84,22.38,22.43,30.59,28.36,21.39,113.63,96.05,94.19,55.68,78.97,90.47
1912.62,37.02,9.72,16.08,17.69,28.71,21.39,108.06,89.2,100.33,52.74,69.59,70.84
1913.88,17.82,4.18,9.21,10.66,18.03,11.96,86.64,87.15,90.61,63.3,55.71,64.72
1915.15,4.9,3.75,3.76,10.66,7.46,9.73,98.01,83.59,86.03,54.38,55.68,53.43
1916.41,10.53,8.23,8.25,13.37,16.52,14.2,97.53,88.84,84.59,60.29,62.81,69.66
1917.68,17.63,14,15.35,14.95,24.12,20.38,102.18,88.89,86.97,53.71,71.45,67.05
1918.94,18.1,14.65,17.34,20.49,32.92,24.33,101.86,95.32,95.71,48.53,68.82,68.18
1920.2,18.17,10.17,18.74,21.7,23.51,29.14,95.67,94.55,97.59,32.85,63.03,65.14
1921.46,6.18,5.9,9.14,16.89,20.06,22.94,73.4,74.04,110.06,16.12,46.18,57.39
1922.72,14.34,9.07,14.64,14.51,27.7,33.16,74.82,87.23,116.9,33.46,52.06,74.7
1923.98,14.61,9.07,9.9,10.56,30.41,23.88,86.26,87.78,108.77,47.86,56.33,71.41
1925.24,23.6,18.32,19.15,15.59,36.46,35.18,124.28,126.25,108.22,67.54,68.22,77.06
1926.49,17.06,15.46,15.28,18.48,20.02,19.83,116.1,119.87,105.48,59.72,61.61,65.56
1927.75,19.07,18.63,14.12,31.25,17.31,26.46,120.06,128.29,99.88,61.75,71.17,66.22
1929,13.07,4.12,15.45,28.33,4.42,15.81,100.93,109.3,87.2,59.39,63.68,62.5
1930.26,10.97,3.17,15.88,22.29,4.42,15.81,81.83,100.67,79.88,46.09,77.92,47.85
1931.51,20.17,21.37,28.25,34.55,29.88,37.02,96.74,99.41,101.59,61.86,86.88,67.25
1932.76,17.19,21.37,17.65,25.79,26.38,27.83,94.12,77.28,102.1,53.79,68.34,61.82
1934.01,21.45,21.81,13.61,27.8,26.38,34.18,111.41,83.74,105.87,80.67,53.41,79.68
1935.26,4.26,0.44,1.24,6.9,0.92,10.55,91.28,74.12,101.22,58.84,34.1,47.48
1936.51,18.92,16.61,11.17,20.1,8.92,21.71,101.28,90.97,102.71,67.18,58.96,58.12
1937.76,19.84,16.17,16.52,34.38,8.92,24.59,97.19,86.41,95.78,51.46,62.1,54.05
1939,26.54,20.71,18.4,37.54,17.69,25.02,90.9,84.65,89.99,53.58,63.07,62.8
1940.25,13.54,7.71,10.4,33.89,24.07,18.64,104.4,88.7,76.34,44.21,50.87,58.4
1941.49,8.36,10.49,5.05,23.01,25.23,18.03,104.26,90.1,83.05,55.23,51.4,54.06
1942.74,4.9,9.36,3.17,14.97,22.47,14.17,103.13,92.21,81.12,62.97,52.32,47.77
1943.98,11.76,10.88,11.03,27.16,27.36,21.63,84.25,94.22,98.1,73,62.19,44.1
1945.22,11.76,11.27,11.03,23.21,29.78,13.01,85.83,95.04,92.22,57.86,63.55,49.26
1946.46,10.26,19.77,12.94,28.61,30.3,12.25,99.09,108.56,92.03,54.45,62.64,57.15
1947.7,1.74,20.47,7.31,21.3,19.02,5.87,96.82,91.54,81.65,49.54,61.57,50.87
1948.94,1.74,17.29,7.31,21.63,15.43,6.74,101.12,87.78,79.17,50.24,46.77,48.88
1950.18,4.65,5.39,5.4,16.5,8.91,10.07,103.55,75.81,81.17,57.78,36.46,57.71
1951.41,16.88,4.72,3.41,13.79,6.57,4.2,100.99,68.87,84.19,46.38,22.22,49.94
1952.65,28.26,9.92,13.63,24.4,9.83,18.41,90.01,91.18,102.46,57.92,44.92,50.12
1953.88,28.02,15.8,18.21,28.76,15.33,16.05,80.04,90.85,93.08,39.52,51.34,43.02
1955.12,19.55,11.08,22.4,17.04,8.76,16.05,54.09,97.21,90.4,37.85,62.15,47.64
1956.35,17.18,18.69,26.36,19.25,16.01,8.2,69.48,93.25,85.4,44.9,73.01,44.65
1957.58,12.77,12.81,26.75,14.62,11.69,9.11,59.89,80.33,85.09,48,77.26,33.72
1958.81,10.92,14.86,28.57,14.62,12.86,13.26,68.32,85.42,73.81,44.16,56.57,24.02
1960.04,9.4,9.66,23.38,8.67,6.95,6.03,33.98,72.09,66.77,21.6,45.15,25.42
1961.27,9.4,9.66,18.41,8.67,5.77,4.16,28.1,64.57,65.53,23.88,42.23,26.32
1962.5,17.85,13.1,14.53,11.59,4.82,0,30.24,54.73,66.97,26.21,48.36,38.45
1963.72,30.85,20.75,23.53,15.8,9.4,6.7,51.83,60.36,73.55,38.04,43.33,44.91
1964.95,30.85,20.75,23.53,15.8,9.4,6.7,48.21,56.13,58.93,22.71,26.61,36.87
1966.17,20.48,23.15,23.61,18.74,13.72,9.01,45.39,56.36,45.44,15.98,17.9,27.99
