wavenumber,PE 5ppm-1,PE 5ppm-2,PE 5ppm-3,PE 10ppm-1,PE 10ppm-2,PE 10ppm-3,PE 50ppm-1,PE 50ppm-2,PE 50ppm-3,PE 100ppm-1,PE 100ppm-2,PE 100ppm-3,PE 200ppm-1,PE 200ppm-2,PE 200ppm-3
1821.5,0,0,0,14.04,3.28,5.71,20.63,36.88,30.89,46.55,43.12,57.07,22.57,9.49,15.26
1822.83,0,0,0,0,0,0,20.78,14.73,22.42,57.61,58.05,44.03,7.55,16.94,21.23
1824.17,0,0,0,0,0,0,28.67,23.44,38.31,40.24,43.91,51.59,16.56,15.76,21.23
1825.5,0,0,0,6.81,0,0,27.76,24.22,31.45,26.16,24.56,45.08,12.31,17.6,22.12
1826.83,0,0,0,6.81,0,0,25.48,37.29,20.88,22.01,20.28,48.5,12.31,6.94,11.98
1828.17,0,0,0,6.81,0,0,17.59,36.11,9.72,37.61,12.63,39.96,17.76,12.27,11.98
1829.5,0,0,0,0,9.52,0,13.69,26.23,7.52,29.03,12.63,29.02,24.84,11.64,7.54
1830.83,0,0,0,0,9.52,0,25.09,21.64,7.96,15.6,0,33.68,33.44,8.64,9.73
1832.16,0,0,0,2.56,9.52,0,37.58,18.12,3.22,0,8.42,38.05,18.97,3.32,12.43
1833.49,0,0,0,7.54,6.51,2.13,39.02,26.23,12.7,6.47,37.53,37.67,12.4,15.36,13.65
1834.81,0,0,0,7.54,6.51,2.13,30.09,21.64,11.8,33.98,54.98,17.46,3.79,13.26,5.65
1836.14,0,0,0,4.98,6.51,2.13,35.01,33.23,14.34,47.85,74.32,7.08,7.96,19.52,7.68
1837.46,0,0,0,0,0,0,30.34,28.89,11.37,50.02,47.36,0,6.27,6.26,4.74
1838.79,0,0,0,0,0,0,28.87,21.07,14.92,22.51,29.92,0,6.27,6.26,4.74
1840.11,0,0,0,3.08,4.47,0,36.91,28.1,29.65,34.65,34.25,1.12,3.28,12.22,0
1841.43,0,0,0,3.08,4.47,0,41.02,40.2,36.45,26,32.1,2.01,3.04,18.45,1.26
1842.75,0,0,0,3.08,4.47,0,46.54,53.7,47.67,33.05,43.81,22.11,3.04,18.45,4.01
1844.07,0.42,0,0,0,0,0,31.36,51.5,31.51,28.18,11.72,36.14,16.16,6.22,14.12
1845.39,20.71,0.58,5.05,25.65,10.61,23,55.81,70.92,44.64,75.72,47.83,64.42,45.92,27.25,45.65
1846.71,20.71,0.58,5.05,25.65,10.61,25.18,57.11,75.19,42.63,78.58,45.9,44.33,48.5,31.79,42.9
1848.03,20.29,0.58,5.05,39.38,10.61,25.18,67.82,77.53,43.68,64.48,61.43,40.13,42.51,33.03,32.79
1849.34,1.11,0,2.49,34.48,0,12.71,55.71,68.38,41.26,38.86,77.34,51.07,17.37,15.5,17.75
1850.66,1.11,0,2.49,34.48,0,17.52,53.23,57.19,41.46,49.15,70.83,51.45,14.79,13.6,23.47
1851.97,1.11,0,2.49,32.16,0,25.43,46.38,49.29,58.95,57.7,90.58,42.23,17.24,16.32,34.24
1853.29,11.79,0,0,14.79,9.9,22.15,34.83,62.35,57.73,69.17,39.58,34.26,29.32,38.33,46.07
1854.6,11.79,0,0,20.47,9.9,15.16,26.46,64.59,56.37,48.96,43.72,47.1,47.65,48.19,51.09
1855.91,25.27,3.34,9.02,22.78,40.11,8.24,46.93,81.68,68.18,65.38,36,72.41,75.09,74.24,75.95
1857.22,13.48,3.34,11.52,19.4,34.12,1,44.15,41.48,50.4,51.16,41.98,49.09,63.94,56.68,47.22
1858.53,13.48,10.02,22.6,30.95,50.15,13.57,70.55,59.14,63.13,81.56,64.43,82.9,74.63,70.98,61.66
1859.84,10,6.68,13.58,31.46,21.63,23.19,50.24,53.09,48.49,65.06,64.12,107.96,57.62,58.9,42.06
1861.15,22.32,6.68,11.08,45.35,30.06,33.51,67.23,72.36,72.14,65.14,81.73,121.94,73.9,66.11,56.08
1862.45,29.62,0,0,31.32,14.03,20.94,58.73,65.44,63.97,51.36,84.15,74.91,50.7,39.32,35.62
1863.76,55.42,0.52,5.35,44.46,34.82,29.21,84.07,76.71,94.64,50.71,117.7,30.16,64.01,61.23,68
1865.06,57.05,0.52,5.35,33.44,22.48,21.99,59.94,66.82,77.16,70.54,109.72,14.55,56.84,55.65,70.89
1866.36,57.96,9.3,5.35,57.38,29.38,37.07,64.43,71.55,90.64,83.61,113.66,59.33,87.29,82.2,96.07
1867.67,39.37,8.79,10.14,35.49,18.82,44.32,45.76,58.45,58.3,114.15,93.06,90.76,86.93,81.76,88.09
1868.97,47.51,17.67,28.95,44.99,41.3,64.3,66.17,70.09,70.35,112.71,124.15,125.89,91.63,88.72,100.52
1870.27,39.36,8.88,36.19,22.22,51.2,56.69,47.64,56.79,56.14,108.96,128.93,120.7,87.73,87.08,105.68
1871.57,48.6,14.68,54.51,36.85,73.17,47.47,51.52,55.56,73,95.57,125.73,141.2,99.57,77.51,94.9
1872.87,33.45,22.87,58.77,42.43,63.76,36.88,59.02,72.28,70.48,113.75,127.44,160.61,112.7,90.56,84.07
1874.16,53.03,36.41,61.09,52.07,57.08,36.69,77.26,83.06,80.03,114.62,147.5,169.04,100.91,89.01,69.98
1875.46,56.76,36.84,32.64,46.22,38.58,29.67,64.34,93.36,65.08,137.96,141.36,168.27,64.95,88.3,49.07
1876.75,72.11,40.88,21.76,65.64,56.7,41.61,56.71,90.93,74.09,144.53,168.13,152.08,71.96,84.89,72.44
1878.05,64.06,31.87,15.16,51.64,56.78,39.17,48.38,98.13,62.39,159.35,147.47,146.45,73.25,83.43,68.43
1879.34,49.29,36.48,27.45,40.97,47.48,29.26,61.33,89.61,75.31,162.41,155.72,121.74,80.17,82.93,77.05
1880.63,50.01,26.27,15.26,25.8,25.68,22.95,65.79,73.93,71.41,158.26,156.43,141.49,66.26,72.93,60.5
1881.93,60.57,35.89,33.96,41.52,35.4,26.16,81.43,74.43,85.68,180.58,165.6,157.03,77.21,90.45,76.8
1883.22,79.4,36.13,28.94,59.14,55.74,39.74,79.7,84.54,84.57,177.8,171.68,168.14,86.44,98.26,84.71
1884.51,75.83,35.65,28.94,47.04,59.03,21.62,64.58,83.6,69.75,155.59,153,146.82,68.29,93.69,75.58
1885.79,85.2,41.45,26.14,51.89,61.27,35.68,61.09,87.95,76.88,145.95,153.55,167.74,61.77,84.4,72.73
1887.08,81.07,36.43,25.19,50.91,43.69,30.92,53.11,68.8,70.52,147.11,144.22,201.46,49.42,70.63,66.73
1888.37,91.88,47.68,40.82,77.21,43.73,46.36,74.08,73.27,82.78,170.5,143.47,208.41,74.7,88.47,78
1889.65,86.74,49.34,36.21,87.57,42.84,56.95,82.78,70.8,67.76,194.24,146.73,213.04,80.38,87.72,97.68
1890.94,78.42,56.82,29.9,87.43,61.78,74.72,93.66,80.17,63.59,217.43,162.44,213.46,96.9,88.81,122.86
1892.22,76.49,74.37,48.52,88.69,93.46,102.56,99.28,94.93,84.82,224.31,183.17,237.89,113.15,104.96,143.11
1893.5,77.05,52.76,34.3,82.11,95.65,91.24,77.06,95.53,80.55,213.3,188.69,219.44,114.24,102.28,121.52
1894.78,96.99,76.87,66.03,88.26,98.56,95.64,85.58,111.85,103.01,230.31,201.88,201.01,133.41,112.68,118
1896.06,101.42,66.81,57.38,79.24,94.65,79.23,71.28,114.01,95.31,227.11,203.53,190.03,122.41,100.24,107.99
1897.34,109.68,80.59,70.24,83.06,89.59,74.32,84.81,108.68,101.45,237.69,175.97,172.5,111.26,96.32,111.81
1898.62,90.43,72.21,84.59,78.72,86.36,65.92,84.85,98.85,85.42,213.4,215.85,210.1,96.95,101.9,107.47
1899.9,94.34,60,82.79,83.21,64.31,51.7,83.74,81.52,71.91,203.89,202.53,217.14,88.82,94.99,110.98
1901.18,113.63,93.84,90.04,86.42,84.32,66.54,85.35,95.91,81.45,197.72,256.54,228.2,98.75,115.15,130.87
1902.45,116.19,91.63,63.9,82.58,76.95,62,76.25,89.59,81.61,186.78,205.12,172.82,73.97,105.59,107.38
1903.72,113.79,94.81,61.82,76.8,81.31,81.85,87.55,104.99,85.83,176.52,200.71,130.77,74.92,96.09,96.62
1905,90.66,75.94,64.69,78.29,77.95,72.33,83.46,99.67,83.33,174.15,160.52,119.63,90.48,91.21,85.81
1906.27,100.69,70.24,75.39,78.95,73.44,78.31,91.21,107.18,76.01,168.56,153.45,118.93,111.23,92.84,111.83
1907.54,87.43,67.59,76.82,72.34,65.99,60.69,75.69,95.42,70.74,151.98,154.72,89.56,89.7,89.19,106.92
1908.81,79.33,69.11,89.74,65.22,50.04,59.91,77.01,88.16,63.31,128.52,144.77,70.98,69.02,74.39,98.51
1910.08,83.16,69.9,86.62,84.72,61.05,69.75,68.62,81.17,80.49,143.28,165.37,81.63,67.62,76.54,99.38
1911.35,108.92,72.31,94.1,75.82,68.67,64.87,58.17,74.47,78.96,150.6,154.87,133.18,88.17,80.3,90.53
1912.62,117.84,62.89,81.08,62.43,64.13,60.84,44.56,73.26,78.26,132.04,159.15,143.84,76.23,68.57,85.18
1913.88,113.13,82.85,82.46,62.43,69.33,58.53,44.02,85.45,80.29,118.81,147.43,115.5,71.36,54.9,82.56
1915.15,98.8,89.54,72.88,67.81,72.25,54.29,55.2,82.68,77.7,149.25,134.72,104.16,64.21,55.29,85.67
1916.41,103.52,88.61,59.03,62.91,82.89,61.11,62.44,67.64,82.85,173.02,133,92.48,68.79,64.42,89.83
1917.68,110.61,76.08,55.24,50.4,75.61,47.66,68.41,59.66,70.38,164.13,99.62,121.48,73.1,68.26,82.72
1918.94,107.29,59.48,48.72,57.84,65.6,69.49,57.99,64.62,82.86,129.46,110.46,109.36,57.03,62.06,84.22
1920.2,111.35,71.94,56.26,70.33,52.99,61.05,63.96,79.29,83.73,107.46,109.96,108.57,50.69,57.25,74.11
1921.46,105.9,68.57,60.96,84.65,59.88,64.45,68.11,78.47,81.43,89.57,116.24,112.23,45.18,70.95,74.84
1922.72,115.71,86.8,78.27,88.91,62.06,65.14,93.53,93.92,70.41,118.89,102.08,117.44,63.63,88.26,85.84
1923.98,88.01,67.54,79.42,96.01,77.08,58.66,80.13,85.54,73.89,126.66,78.02,135.43,63.58,81.74,80.68
1925.24,90.24,80.88,87.51,80.04,76.71,68.47,70.01,81.76,77.99,116.65,100.51,118.64,80.82,67.17,82.8
1926.49,74.39,89.83,73.53,80.02,73.29,53.9,57.16,68.6,78.03,80.53,99.56,105.06,75,59.89,65.2
1927.75,99.92,96.83,89.62,73.39,69.27,65.39,70.38,67.82,68.45,78.06,108.27,116.15,99.25,84.99,73.99
1929,97.49,88.56,79.09,70.47,62.64,45.27,66.99,70.75,62.94,95.6,69.97,113.57,81.56,72.16,68.5
1930.26,90.66,57.22,61.21,54.16,66.96,45.77,49.2,57.96,46.7,86.02,71.89,132.87,72.15,53.6,67.96
1931.51,99.3,82.05,69.45,71.02,76.78,78.44,63.59,73.67,70.29,97.2,124.58,121.27,78.24,69.55,91.58
1932.76,86.43,86.71,70.19,70.37,72.78,91.96,51.48,57.54,58.05,96.83,126.37,118.11,75.51,76.67,95.03
1934.01,111.71,110.53,103.38,86.55,75.28,101.31,74.87,62.24,71.63,125.9,133.61,135.73,86.95,96.96,112.66
1935.26,96.03,95.73,99,65.78,47.17,58.05,50.98,36.99,42.94,118.96,80.83,126,71.45,76.3,84.33
1936.51,108.94,90.55,115.57,75.62,43.68,68.74,65.71,54.68,61.86,122.9,123.94,133.49,79.22,92.93,89.62
1937.76,82.67,80.52,105.63,57.96,31.36,64.28,57.93,66.86,59.28,118.94,108.48,106.74,74.84,89.39,81.08
1939,87.88,67.99,90.51,62.79,45.55,70.98,57.66,72.87,58.86,99.75,127.12,81.1,59.96,68.02,85.03
1940.25,73.23,66.96,77.9,42.78,34.57,40.19,50.22,53.71,50.27,88.33,86.53,59.56,53.25,49.49,69.15
1941.49,76.74,68.42,78.45,53.27,44.09,34.57,45.28,37.38,50.52,54.34,81.71,56.12,43.71,33.79,76.1
1942.74,75.28,75.26,83.04,47.81,47.68,34.68,38.06,32.76,47.48,46.01,63.21,49,44.9,46.48,79.77
1943.98,93.86,80.83,95.02,68.4,60.99,57.18,35.56,42.86,52.83,51.34,79.69,62.88,52.14,62.56,95.83
1945.22,91.13,100.77,98.39,60.38,49.69,60.08,21.76,41.01,48.56,68.65,67.5,46.74,60.11,75.37,84.6
1946.46,88.23,100.21,90.25,63.18,47.9,57.48,37.14,57.65,54.12,80.4,77.74,81.03,76.25,85.01,75.21
1947.7,68.24,96.26,80.39,51.92,52.38,52.83,33.14,48.56,61.62,92.36,88.52,97.2,64,82.93,75.43
1948.94,70.96,81.02,94.24,68.38,57.6,42.9,45.89,53.18,57.84,97.97,95.29,105.35,68.15,75.57,81.7
1950.18,66.49,85.27,97.25,68.99,47.31,49.15,37.44,36.96,60.89,105.34,93.49,82.27,62.79,61.38,88.8
1951.41,82.94,94.13,93.53,70.22,44.98,58.68,38.6,38.02,36.88,89.59,65.89,59.73,57.05,51.47,76.51
1952.65,91.42,106.37,92.2,59.49,46.37,67.93,43.14,30.78,45.25,66.82,73.28,73.5,54.7,49.95,70.27
1953.88,87.61,102.33,100.58,61.48,42.48,51.58,41.08,29.93,44.67,55.38,75.66,83.6,41.08,51.14,61.42
1955.12,73.83,94.66,103.01,52.51,33.98,29.29,38.06,25.46,43.15,34.24,68.35,84.01,47.84,45.07,55.29
1956.35,76.08,94.05,109.82,59.6,42.55,35.72,39.76,37.37,39.67,79.43,74.35,62.07,40,47.38,63.87
1957.58,64.92,90.37,101.57,63.62,50.73,41.77,28.41,28.54,20.8,85.16,43.23,38.72,37.1,36.63,62.06
1958.81,65.35,77.96,100.6,62.25,42.52,50.1,20.67,25.98,26.19,100.75,71.31,19.86,19.5,23.02,61.2
1960.04,71.48,61.27,72.67,55.59,42.7,39.16,13.64,8.81,25.98,75.33,62.04,20.98,12.27,21.94,53.71
1961.27,77.41,68.4,87.23,33.75,36.38,50.72,11.97,9.12,24.57,62.33,86.86,48.14,8.54,21.69,49.72
1962.5,71.6,76.47,82.73,24.19,46.01,32.89,16.04,5.37,13.13,41.21,69.22,68.55,19.07,27.86,48.01
1963.72,60.82,83.59,104.94,32.34,41.04,39.12,26.83,24.66,16.39,53.4,69.55,82.95,21.67,26.61,42.68
1964.95,55.41,83.08,83.21,29.21,38.45,21.41,27.15,27.66,16.39,53.9,43.06,55.79,17.02,19.91,31.37
1966.17,62.58,70.18,93.07,39.01,31.14,35.99,26.93,25.8,23.96,54.6,49.91,45.36,17.29,18.99,25.03
1967.4,71.56,72.77,73.43,17.63,28,25.73,7.87,10.56,14.03,31.73,48.51,46.36,10.8,8.23,10.19
1968.62,68.24,66.73,75.17,20.31,25.26,25.86,7.56,6.24,14.03,39.5,49.9,46.36,10.8,8.23,10.19
1969.84,68.61,62.08,54.29,14.36,18.25,23.39,3.7,6.24,11.86,33.35,33.46,37.31,0,2.98,0.78
1971.06,49.68,60.81,54.12,14.46,4.95,34.31,0,0,11.74,21.41,37.67,10.49,1.53,0,1.08
1972.28,63,65.47,74.22,30.5,3.93,47.17,0,4.94,13.33,5.34,39.07,30.46,1.53,0,1.08
1973.5,50.34,80.51,87.03,32.91,8.61,36.43,0,7.11,7.93,7.13,29.39,26.9,1.53,0,1.08
1974.72,46.17,82.7,88.34,40.15,11.48,31.86,0,7.11,3.61,12.45,2.79,26.9,7.3,0,0
1975.94,35.13,89.72,79.8,26.88,26.52,21.79,0,2.17,2.79,8.99,0,17.85,19.6,0,0
1977.15,32.11,88.45,70.97,19.64,29.62,38.78,0,0,2.79,7.19,0,10.92,19.6,0,0
1978.37,34.35,93.45,72.08,15.68,46.32,33.04,0.43,0,0.76,3.77,2.77,12.31,12.3,1.34,0
1979.58,33.51,85.04,75.46,12.66,36.31,38.59,0.43,0,0,3.77,2.77,11.96,12.51,2.21,1.29
1980.79,30.8,73.46,73.99,21.14,39.46,26.98,0.43,0,0.06,3.77,2.77,11.96,12.51,2.21,1.29
1982,17.84,49.37,75.35,18.43,33.78,22.86,0,0,0.06,0,0,10.56,12.51,0.87,1.29
1983.22,15.19,54.54,79.3,28.66,34.72,27.69,0,0,0.06,0,0,0,0,0,0
1984.43,12.34,59.54,78.08,20.17,23.78,20.73,0,0,0,0,0,0,0,0,0
1985.63,12.34,55.91,61.91,12.98,8.57,23.13,0,0,0,0,0,0,0,0,0
1986.84,3.24,30.54,43,1.34,0,22.47,0,0,0,0,0,5.15,0,0,0
1988.05,0,34,61.58,14.05,21.97,26.93,0,0,0,0,0,5.15,0,0,0
1989.25,0,40.61,68.31,14.05,21.97,20.9,0,0,0,0,0,5.15,0,0,0
1990.46,3.36,59.71,77.54,17.88,28.25,17.08,0,0,3.93,2.47,0,0,0,0,0
1991.66,3.36,38.46,48.58,5.17,6.28,12.61,0,0,3.93,2.47,0,0,0,0,0
1992.87,3.36,45.09,58,6.81,13.23,12.61,0,0,3.93,2.47,0,0,0,0,0
1994.07,0,24.32,42.36,1.64,6.96,0,0,0,0,0,0,0,0,0,0
1995.27,0,33.09,56.76,1.64,6.96,11.89,0,0,0,0,0,0,0,0,0
1996.47,0,31.51,51.64,0,2.61,16.25,0,0,0,0,0,0,0,0,0
1997.67,0,38.08,55.68,0,2.61,16.25,0,0,0,0,0,0,0,0,0
1998.86,0,43.7,60.1,0,5.05,4.36,0,0,0,0,0,0,0,0,0
2000.06,0,32.02,58.56,0,2.44,0,0,0,0,0,0,0,0,0,0
2001.26,0,43.17,58.5,0,2.44,5.39,0,0,0,0,0,0,0,0,0
2002.45,0,28.78,40.05,0,0,5.39,0,0,0,0,0,0,0,0,0
2003.65,0,24.56,36.97,0,0,5.39,0,0,0,0,0,0,0,0,0
2004.84,0,7.6,22.65,0,0,0,0,0,0,0,0,0,0,0,0
2006.03,0,23.26,23.65,0,0,0,0,0,0,0,0,0,0,0,0
2007.22,0,23.05,8.67,0,0,0,0,0,0,0,0,0,0,0,0
2008.41,0,12.57,0,0,0,0,0,0,0,0,0,0,0,0,0
