wavenumber,PMMA 10ppm-1,PMMA 10ppm-2,PMMA 10ppm-3,PMMA 50ppm-1,PMMA 50ppm-2,PMMA 50ppm-3,PMMA 100ppm-1,PMMA 100ppm-2,PMMA 100ppm-3,PMMA 200ppm-1,PMMA 200ppm-2,PMMA 200ppm-3
1490.79,64.6,41.29,37.13,144.73,214.12,218.51,24.24,91.07,146.64,125.05,88.51,117.45
1492.35,25.98,17.5,16.65,164.87,168.43,151.39,27.24,45.32,109.94,72.72,31.34,90.63
1493.92,41.01,5.23,16.65,120.13,137.52,126.4,26.69,58.93,92.68,27.41,0.65,61.74
1495.48,15.03,5.23,5.79,100.85,102.74,95.19,28.93,20.93,51.54,0,0,35.43
1497.04,15.03,5.23,0,75.58,115.3,135.33,13.83,20.93,62.73,14.91,0,8.83
1498.6,0,0,0,64.99,120.88,115.82,8.73,8.98,65.93,14.91,0,8.83
1500.16,0,0,0,65.52,109.9,132.76,28.74,8.98,52.72,14.91,0,0
1501.72,2.75,0,20.17,86.06,86.94,124.04,39.43,26.12,35.37,0,0,0
1503.27,2.75,0,20.17,89.72,86.43,119.77,36.59,17.14,10.36,0,0,0
1504.83,6.37,0,20.17,82.05,96.27,118.18,21.39,37.65,12.31,0,2.26,0
1506.38,7.18,0,15.36,47.18,114.56,140.05,20.97,23.05,27.86,0,2.26,16.52
1507.94,7.18,0,16.46,58.2,125.74,138.48,46.74,23.05,37.06,0,2.26,16.52
1509.49,44.34,3.61,16.46,85.01,153.72,174.03,64.99,43.79,54.94,0,0,28.03
1511.04,50.17,12.43,6.68,114.82,170.7,169.25,65.9,60.86,35.16,0,3.39,11.51
1512.59,83.07,49.69,6.46,145.54,165.91,186.71,53.37,82.38,61.6,0,4.85,11.51
1514.14,46.36,83.78,30.31,155.48,137.69,187.39,52.07,45.23,54.93,0,4.85,4.36
1515.69,59.33,116.54,24.73,147.77,109.8,159.42,57.09,45.09,58.6,0,11.12,4.36
1517.24,59.97,90.31,42.43,154.4,126.26,167.12,78.12,32.94,60.27,0,9.67,4.36
1518.79,55.9,94.08,41.8,141.7,132.39,154.16,74.48,49.46,71.27,1.41,31.73,18.48
1520.34,46.44,52.5,47.01,123.56,143.09,182.43,74.4,46.53,89.49,1.41,22.06,18.48
1521.88,12.9,92.96,41.4,108.54,147.9,189.81,70.43,75.38,71.5,1.41,22.06,49.02
1523.42,12.9,53.09,31.79,125.86,144.72,187.87,56.12,75.9,69.84,0,0,30.54
1524.97,5.13,53.09,26.59,158.41,169.43,149.16,55.71,79.31,58.73,0,0,30.54
1526.51,20.45,23.35,25.44,163.86,154.71,144.34,25.4,60.93,75.18,6.65,0,5.63
1528.05,20.45,42.72,12.74,136.75,165.1,133.31,38.65,41.34,67.74,6.65,0,6.64
1529.59,15.32,54.49,12.74,139.43,178.94,152.39,30.01,43.85,75.41,7.89,0,19.58
1531.13,16.01,39.65,46.84,151.44,205.79,158.81,47.47,54.37,55.42,1.24,9.03,15.14
1532.67,25.1,18.67,58.38,164.24,221.42,160.34,56.94,72.32,80.86,24.48,9.03,25.78
1534.2,39.84,37.73,93.96,151.82,232.83,181.66,82.51,80.06,97.42,23.24,34.59,32.17
1535.74,31.98,46.34,63.18,145.3,235.14,169.87,93.98,86.01,112.2,23.24,48.26,37.09
1537.28,25.02,69.77,64.62,147.33,219.34,170.3,66.99,66.51,80.87,0,48.26,36.53
1538.81,55.17,51.73,52.51,174.82,204.98,159.52,64.12,57.13,63.65,0,22.7,18.38
1540.34,82.87,95.58,57.97,168.19,219.86,204.63,66.46,37.63,70.65,0,0,33.1
1541.88,89.81,95.65,95.65,160.79,213.29,222.3,95.7,64.03,89.54,12.05,0,22
1543.41,61.85,112.84,97.44,154.17,193.83,242.08,118.37,92.53,111.53,12.05,20.21,37.65
1544.94,69.23,79.69,114.23,170.22,186.71,209.87,123.04,113.36,132.19,40.14,38.72,34.27
1546.47,102.16,85.77,94.59,217.17,190.49,225.88,155.93,146.07,149.41,49.99,52.94,67.41
1547.99,126.32,98.41,90.16,213.33,226.82,261.11,157.04,156.01,156.84,116.72,52.34,83.75
1549.52,149.81,134.05,113.08,226.5,255.15,282.68,184.15,188.27,157.27,147.05,81.37,114.38
1551.05,132.86,149.91,117.21,192.89,289.7,280.47,173.14,167.09,172.93,162.24,86.58,136.2
1552.57,148.35,136.21,138.46,190.4,317.71,258.71,173.24,152.01,172.69,114.83,103.54,153.44
1554.1,145.51,139.85,131.38,201.24,299.37,278.28,188,149.93,173.11,92.39,102.46,137.3
1555.62,167,147.16,144.62,221.41,282.71,291.85,181.76,169.85,183.86,83.91,123.01,111.47
1557.14,166.04,204.35,178.76,249.81,247.6,319.98,203.73,202.98,206.5,106.27,144.41,144.16
1558.66,171.41,186.54,187.23,243.54,214.5,317.44,199.7,200.45,211.14,91.6,117.11,161.48
1560.18,172.9,212.18,178.15,255.04,225.83,308.68,207.45,191.68,181.88,62.98,102.55,148.21
1561.7,148.05,169.15,147.4,246.22,197.84,296.91,185.85,149.92,163.96,33.34,82.62,104.57
1563.22,112.64,144.89,140.76,247.83,225.62,277.6,171.03,130.92,158.8,29.77,93.09,97.35
1564.74,90.78,88.52,141.34,215.67,233.96,255.17,174.43,130.14,177.2,57.72,103.09,104.97
1566.25,90.36,67.93,112.69,177.29,230.73,203.84,170.27,138.14,168.71,73.73,84.15,86.34
1567.77,88.72,75.11,82.49,162.68,204.62,172.63,142.87,120.91,144.99,77.48,83.96,49.78
1569.28,109.08,86.62,50.28,160.41,153.84,175.09,104.81,120.67,134.26,66.19,48.53,42.85
1570.79,94.87,93.57,73.52,160.24,171.17,160.65,84.18,99.87,98.31,38.13,48.04,28.66
1572.31,107.99,101.52,82.42,131.74,190.5,159.88,104.89,134.06,136.35,46.2,49.83,58.44
1573.82,92.11,101.8,121.65,131.9,209.49,161.1,125.25,141.92,168.05,52.89,102.45,104.51
1575.33,100.34,131.51,134.32,136.17,174.26,191.43,159.72,188.88,209.86,66.14,119.61,124.32
1576.84,81.33,140.01,137.43,162.21,176.47,210.87,155.62,183.28,215.44,74.64,131.84,123.2
1578.34,64.1,130.27,132.32,138.7,127.45,180.75,140.96,162.11,166.13,76.53,84.15,96.16
1579.85,39.73,82.75,106.09,123.07,135.65,149.85,110.19,117.16,127.37,74.93,50.63,76.97
1581.36,36.82,45.67,92.29,99.88,80.62,108.72,79.18,62.32,81.04,36.9,7.17,42.84
1582.86,62.46,45.8,74.05,102.58,111.15,125.15,86.73,52.02,76.93,11.66,2.25,7.25
1584.37,77.33,44.15,87.03,74.16,94.23,92.79,83.49,60.28,67.04,0,6.83,4.5
1585.87,81.96,76.28,85.11,63.85,122.75,126.2,98.35,98.63,81.25,33.06,23.83,25.16
1587.37,81.46,98.28,86.74,87.42,133.48,150.5,133.43,121.87,117.01,77.69,73.64,64.31
1588.87,85.52,111.17,72.59,86.54,121.1,187.35,139.05,124.65,151.31,95.08,66.81,87.32
1590.37,102.9,83.05,61.43,92.32,114.04,153.86,118.33,111.43,131.61,62.02,56.11,66.66
1591.87,86.71,74.36,38.37,56.88,94.76,128.47,63.72,83.31,79.68,17.4,6.29,37.37
1593.37,72.96,98.45,33.08,84.87,102.25,105.52,44.54,75.62,74.19,0,6.56,9.86
1594.86,40.64,106.3,57.23,71.3,67.18,76.68,53.8,78.38,70.47,11.99,14.06,11.34
1596.36,55.43,102.92,84.15,84.84,52.88,54.61,72.16,97.9,98.52,31.33,43.47,14.6
1597.86,74.76,96.76,105.62,105.59,35.46,44.75,109.06,124.3,116.45,57.01,81.22,52.32
1599.35,85.64,87.47,81.97,115.22,56.25,59.11,143.85,152.58,136.92,68.48,92.8,83.26
1600.84,87.17,79.18,74.31,100.52,61.37,55.13,157.96,166.51,124.39,60.57,90.01,94.83
1602.33,88.92,51.76,53.86,85.69,89.38,65.02,161.95,178,138.07,34.89,55.39,78.58
1603.83,77.1,51.11,43.39,54.96,59.77,59.02,139.7,151.91,128.52,18.54,56.84,63.73
1605.32,63.15,36.68,38.92,57.45,43.09,35.98,143.34,148.04,145.51,36.71,70.14,73.39
1606.8,47.86,23.56,17.86,47.27,11.07,13.64,117.96,107.16,115.83,53.43,88.38,81.68
1608.29,35.7,11.67,17.86,42.12,11.07,0,86.8,74.26,81.99,46.32,61.55,64.1
1609.78,10.97,0.26,0,23.92,2.03,0,35.04,25.09,53.07,16.73,21.64,29.75
1611.27,0,0,0,0,0,0,1.95,0,15.8,0,0,0
1612.75,0,0,0,0,0,0,0,0,15.8,0,0,0
1614.23,0,0,0,0,0,0,0,0,0,0,0,0
1615.72,0,0,0,0,0,0,0,0,0,0,0,0
1617.2,0,0,0,0,0,0,0,0,0,0,0,0
1618.68,0,0,0,0,0,0,3.81,0.36,4.53,0,0,0
1620.16,0,0,1.5,0,0,0,3.81,19.84,20.8,0,0,0
1621.64,0,0,16.35,0,0,0,22.41,34.88,39.92,0,0,0.95
1623.12,0,0,16.35,0,0,0,18.6,34.51,44.13,0,0,0.95
1624.59,0,9.31,29.05,0,0,1.29,18.6,15.03,34.99,0,0,0.95
1626.07,0,9.31,14.21,0,0,1.29,0,0,15.87,0,0,0
1627.54,0,9.31,14.21,0,0,1.29,0,0,7.13,0,0,0
1629.02,0,0,0,0,0,0,0,0,0,0,0,0
1630.49,0,0,0,0,0,0,0,0,0,0,0,0
1631.96,0,0,0,0,0,0,0,0,0,0,0,0
1633.43,0,0,0,0,0,0,0,0,0,0,0,0
1634.9,12.61,0,0,0,0,0,0,0,0,0,0,0
1636.37,12.61,0,0,0,0,0,0,0,0,0,0,0
1637.84,12.61,0,0,0,0,0,0,0,0,0,0,0
1639.31,0,0,0,0,0,0,0,0,0,0,0,0
1640.77,0,0,0,0,0,0,0,0,0,0,0,0
1642.24,0,0,0,0,0,0,0,0,0,0,0,0
1643.7,0,0,0,0,0,0,0,0,0,0,0,0
1645.17,0,0,0,0,0,0,0,0,0,0,0,0
1646.63,0,0,0,0,0,0,0,0,0,0,0,0
1648.09,0,0,0,0,0,0,0,0,0,0,0,0
1649.55,0,0,0,0,0,0,0,0,0,0,0,0
1651.01,0,0,0,0,0,0,0,0,0,0,0,0
1652.46,0,0,0,0,0,0,0,0,0,0,0,0
1653.92,0,0,0,0,0,0,0,0,0,0,0,0
1655.38,0,0,0,0,0,0,0,0,0,0,0,0
1656.83,0,0,0,0,0,0,0,0,0,0,0,0
1658.29,0,0,0,0,0,0,0,0,0,0,0,0
1659.74,0,0,0,0,0,0,0,0,0,0,0,0
1661.19,0,0,0,0,0,0,0,0,0,0,0,0
1662.64,0,0,0,0,0,0,0,0,0,0,0,0
1664.09,0,0,0,0,0,0,0,0,0,0,0,0
1665.54,0,0,0,0,0,0,0,0,0,0,0,0
1666.99,0,0,0,0,0,0,0,0,0,0,0,0
1668.44,0,0,0,0,0,0,0,0,0,0,0,0
1669.88,0,0,0,0,0,0,0,0,0,0,0,0
1671.33,0,0,0,0,0,0,0,0,0,0,0,0
1672.77,0,0,0,0,0,0,0,0,0,0,0,0
1674.21,0,0,0,0,0,0,0,0,0,0,0,0
1675.66,0,0,0,0,0,0,0,0,0,0,0,0
1677.1,0,0,0,0,0,0,0,0,0,0,0,0
1678.54,0,0,0,0,0,0,0,0,0,0,0,0
1679.97,0,0,0,0,0,0,0,0,0,0,0,0
1681.41,0,0,0,0,0,0,0,0,0,0,0,0
1682.85,0,0,0,0,0,0,0,0,0,0,0,0
1684.29,0,0,0,0,0,0,0,0,0,0,0,0
1685.72,0,0,0,0,0,0,6.06,0,0,0,0,0
1687.15,0,0,0,0,0,0,6.06,0,0,0,0,0
1688.59,1.18,0,0,0,0,0,6.06,0,0,0,0,0
1690.02,1.18,0,0,0,0,0,0,0,0,0,0,0
1691.45,1.18,0,0,0,0,0,0,0,0,0,0,0
1692.88,2.56,0,0,0,0,0,0,0,0,0,0,0
1694.31,24.6,5.81,6.75,0,0,0,0,0,7.53,1.79,10.1,0
1695.74,24.6,5.81,6.75,0,0,0,0,0,7.53,1.79,10.1,0
1697.16,22.04,5.81,6.75,0,0,0,0,0,7.53,1.79,10.1,0
1698.59,0,0,0,0,0,0,0,0,0,0,0,0
1700.01,0,0,0,0,0,0,0,0,0,0,0,0
1701.44,0,0,0,0,0,0,0,0,0,0,0,0
1702.86,0,0,0,0,0,0,0,0,0,0,0,0
1704.28,0,0,0,0,0,0,0,0,0,0,0,0
1705.7,0,0,0,0,0,0,0,0,0,0,0,0
1707.12,0,0,0,0,0,0,0,0,0,0,0,0
1708.54,0,0,0,0,0,0,0,0,0,0,0,0
1709.96,0,0,0,0,0,0,0,0,0,0,0,0
1711.38,0,0,0,0,0,0,0,0,0,0,0,0
1712.79,0,0,0,0,0,0,0,0,0,0,0,0
1714.21,0,0,0,0,0,0,0,0,0,0,0,0
1715.62,0,0,0,0,0,0,0,0,0,0,0,0
1717.04,0,0,0,0,0,0,0,0,0,0,0,0
1718.45,0,0,0,0,0,0,0,0,0,0,13.3,0
1719.86,3.15,1.48,0,0,0,0,0,0,0,22.86,13.3,10.22
1721.27,3.15,1.48,0,0,0,0,0,0,0,30.69,13.3,10.22
1722.68,3.15,1.48,0,0,0,0,0,0,0,30.69,0,10.22
1724.08,0,0,0,0,0,0,0,0,0,7.83,0,0
1725.49,0,0,0,0,0,0,0,0,0,0,0,0
1726.9,0,0,0,0,0,0,0,0,0,0,5.18,13.77
1728.3,9.59,0,0,0,8.25,0,0,6.36,3.08,32.98,32.58,42.18
1729.71,9.59,0,1.85,0,8.25,0,0,6.36,3.08,41.23,57.95,68.32
1731.11,9.59,0,1.85,0,8.25,0,0,6.36,3.08,42.5,52.77,54.56
1732.51,0,0,1.85,0,0,0,0,0,0,9.52,32.72,34.8
1733.91,0,0,0,0,0,0,0,0,0,1.27,7.35,8.66
1735.31,3.8,0,0,0,0,0,0,0,0,0,7.35,8.66
1736.71,3.8,0,0,0,0,0,0,0,0,0,9.43,14.37
1738.11,3.8,0,0,0,0,0,0,0,0,0,9.43,14.37
1739.51,0,0,0,0,0,0,0,0,0,0,9.43,14.37
1740.9,0,0,0,0,0,0,0,0,0,0,0,0
1742.3,0,0,0,0,0,0,0,0,0,0,0,0
1743.69,3.09,0,0,0,0,0,0,0,0,0,0,0
1745.08,3.09,0,0,0,0,0,0,0,0,0,0,0
1746.48,3.09,0,0,0,0,0,0,0,0,0,0,0
1747.87,0,0,0,0,0,0,0,0,0,0,0,0
1749.26,0,0,0,0,0,0,0,0,0,1,0,0
1750.65,0,0,0,0,0,0,0,0,0,1,0,0
1752.03,0,0,0,0,0,0,0,0,0,1,0,0
1753.42,0,0,0,0,0,0,0,0,0,0,0,0
1754.81,0,0,0,0,0,0,0,0,0,0,0,0
1756.19,0,0,0,0,0,0,0,0,0,0,0,0
1757.58,0,0,0,0,0,0,0,0,0,0,0,0
1758.96,0,0,0,0,0,0,0,0,0,0,0,0
1760.34,0,0,0,0,0,0,0,0,0,0,0,0
1761.72,0,0,0,0,0,0,0,0,0,0,1.02,0
1763.1,0,0,0,0,0,0,0,0,0,0,1.02,0
1764.48,0,0,0,0,0,0,0,0,0,0,1.02,0
1765.86,0,0,12.18,0,0,0,0,0,0,0,0,0
1767.24,0,0,12.18,0,0,0,0,0,0,0,0,0
1768.61,0,0,12.18,0,0,0,0,0,0,0,0,0
1769.99,0,0,0,0,0,0,0,0,0,0,0,0
1771.36,0,0,0,0,0,0,0,0,0,0,0,0
1772.73,0,0,0,0,0,0,0,0,0,0,0,0
1774.1,0,0.37,0,0,0,0,0,0,0,0,0,0
1775.48,0,0.37,13.71,0,1.71,8.56,0,0,1.38,19.25,11.93,0
1776.85,0,0.37,14.02,0,1.71,8.56,0,0,1.38,19.25,11.93,0
1778.21,20.7,0.54,24.92,13.19,9.35,8.56,1.04,3.11,9.5,19.25,40.03,3.56
1779.58,20.7,0.54,11.21,13.19,7.64,0,1.04,3.11,8.13,19.17,56.86,3.56
1780.95,20.7,3.82,10.9,13.19,7.64,0,1.04,3.11,8.13,19.17,56.86,3.56
1782.32,0,3.28,0,0,0,0,0,0,0,19.17,28.76,0
1783.68,0,3.28,0,0,0,0,0,0,0,0,0,0
1785.04,0,0,0,0,0,0,0,0,0,0,0,0
1786.41,0,1.68,0,0,0,0,0,0,0,0,0,0
1787.77,0,1.68,0,0,0,0,0,0,0,0,0,0
1789.13,1.32,1.68,0,0,0,0,0,0,0,0,0,0
1790.49,1.32,0,0,0,0,0,0,0,0,0,0,0
1791.85,5.44,0,0,0,0,0,0,0,0,0,0,0
1793.21,4.12,0,0,0,0,0,0,0,0,0,0,0
1794.57,18.65,0,0,0,0,0,0,0,0,0,0,4.57
1795.92,26.01,11.06,0,0,0,0,0,0,0,16.75,18.46,4.57
1797.28,36.65,18.89,1.73,15.03,12.43,17.73,0,0,0,24.62,29.14,27
1798.63,35.47,21.71,1.73,15.41,21.82,17.73,0,2.97,0.09,38.12,48.9,42.76
1799.98,34.68,14.45,1.73,15.41,25.16,19.96,0,7.7,5.6,39.49,36.91,57.95
1801.34,39.84,20.81,16.86,5.84,19.44,18.8,2.7,7.7,5.6,51.77,54.51,47.33
1802.69,41.29,27.11,42.57,17.89,10.05,30.92,7.18,15.05,15.56,60.31,40.7,65.63
1804.04,39.91,30.59,59.02,40.82,17.79,28.69,12.65,23.24,17.38,69.31,55.37,78.75
1805.39,24.1,16.4,43.99,35.36,11.08,12.12,9.95,23.24,17.38,55.01,27.73,74.9
1806.73,11.95,10.44,28.8,22.93,11.68,4,5.47,12.92,7.32,48.19,46.9,41.86
1808.08,2.64,3.17,16.57,0,0.6,11.03,0,0,0,46.94,25.76,13.56
1809.43,2.64,3.17,14.74,0,0.6,11.03,0,0,0,41.09,25.12,5.59
1810.77,0,1.83,4.21,0,1.22,7.03,0,0,0,25.88,0,0
1812.12,4.32,2.82,2.04,0,1.22,0,0,0,0,0,0,0
1813.46,4.32,2.82,9.69,0,1.22,0,0,0,0,0,0,0
1814.8,4.32,0.98,16.28,0,0,0,0,0,0,0,0,0
1816.14,8.47,0,19.73,0,0,0,0,0,0,0,0.26,0
1817.48,8.47,0,14.02,0,0,0,0,0,0,0,0.26,0
1818.82,30.19,24.47,27.26,13.85,19.45,3.54,11.97,0,5.16,24.66,19.25,8.89
1820.16,21.71,24.98,21.77,13.85,19.45,5.43,11.97,0,5.16,24.66,20.62,13.26
1821.5,21.93,45.52,20.57,23.85,31.28,21.63,11.97,0,7.41,25.02,31.22,25.09
1822.83,22.94,50.37,13.87,39.5,12.45,36.03,19.22,14.34,18.48,31.29,29.21,27.91
1824.17,29.36,49.86,23.25,42.03,22.71,47.72,19.22,15.53,32.89,46.66,42.45,41.65
1825.5,42.15,29.32,58.34,53.13,24.33,55.91,30.8,19.8,36.77,77.32,63.5,36.87
1826.83,36.33,0.35,68.48,49.29,26.68,37.96,27.6,12.79,20.55,76.66,65.92,41.12
1828.17,41.23,16.41,59.1,58.17,40.76,45.28,35.6,11.59,13.57,88.7,67.36,47.07
1829.5,28.23,16.41,23.27,52.34,38.78,28.87,30.42,9.94,8.22,78.32,49.06,48.27
1830.83,20.24,23.6,0,26.69,46.31,28.87,21.1,2.62,11.57,48.04,29.67,46.62
1832.16,12.09,12.96,0,27.86,21.97,9.81,13.1,2.62,12.26,38.26,13.34,46.11
1833.49,15.4,13.13,3.74,28.65,14.94,1.82,7.25,0,13.57,19.4,16.57,58.86
1834.81,14.47,10.38,3.74,28.65,4.46,1.82,0.55,0,10.22,29.82,18.6,44.55
1836.14,20.82,4.96,9.78,16.06,21.36,0,0.55,0,2.1,14.45,23.96,21
1837.46,17.51,4.79,6.04,0,16.91,2.94,0,0,0,12.68,7.4,0
1838.79,9.53,0,24.65,0,16.91,2.94,0,0,0,2.26,5.36,0
1840.11,8.6,13.19,18.61,1.68,8.84,12.05,0,0,0,32.85,6.06,18.71
1841.43,8.6,13.19,20.15,1.68,17.88,12.06,0,0,0,56.55,16.79,19.27
1842.75,35.22,16.3,10.07,8.73,28,30.05,0.63,0,4.45,74.95,33.36,53.19
1844.07,26.62,14.04,10.07,30.31,22.77,27.4,9.41,0.82,16,73.61,46.82,48.52
1845.39,43.65,44.1,28.55,64.09,34.15,57.69,48.99,26.06,44.29,91.84,73.18,93.43
1846.71,29.66,42.61,38.2,57.04,24.04,39.7,48.36,26.06,39.96,89.55,68.02,75.49
1848.03,39.44,38.06,38.2,33.79,32.53,45.44,39.58,25.39,28.42,81.83,48.51,74.47
1849.34,33.89,36.01,42.62,16.25,26.2,29.02,16.55,3.56,0.13,67.92,39.41,52.25
1850.66,21.26,38.24,35.98,27.73,39.47,29.02,16.55,3.56,0,74.91,62.22,42.96
1851.97,17.48,39.29,54.71,57.54,46.24,54.71,40.23,19.87,13.12,75.37,86.1,46.47
1853.29,48.31,23.29,54.85,62.39,63.96,60.67,63.96,59.81,51.8,85.74,101.97,53.23
1854.6,78.89,38.67,63.37,63.3,78.73,69.66,78.83,86.69,65,101.81,98.53,79.69
1855.91,107.6,54.55,64.05,62.37,73.66,62.18,92.81,120.87,81.48,139,143.89,97.96
1857.22,81.48,50.92,44.9,52.94,47.76,47.53,56.63,84.56,56.48,129.33,140.39,95.03
1858.53,69.08,44.68,37.46,63.9,37.25,64.61,82.85,91.32,58.21,123.68,155.92,103.8
1859.84,57.62,53.38,38.3,48.8,44.02,60.96,67.69,61.03,42.9,100.93,130.36,103.16
1861.15,45.87,59.12,64.2,54.42,51.5,75.03,70.27,79.81,50.32,108.55,113.49,101.21
1862.45,27.7,46.37,62.92,50.21,45.49,57.93,36.35,46.17,35.39,96.63,84.43,75.4
1863.76,35.5,24.66,71.36,55.04,56.19,59.55,36.84,54.19,48.38,108.73,82.06,87.62
1865.06,39.02,20.67,43.18,40.26,42.8,53.56,58.72,51.95,44.78,116.51,79.05,82.87
1866.36,62.3,65.84,58.83,51.98,57.05,53.73,85.45,77.15,79.22,141.77,97.5,119.92
1867.67,69.14,89.17,47.98,45.53,45.47,62.4,85.35,90.59,90.31,155.15,124.43,123.45
1868.97,84.37,91.55,70.51,70.13,64.75,80.45,100.99,93.44,104.46,173.22,153.39,145.67
1870.27,96.65,71.98,61.09,57.78,73.6,106.9,124.02,103.35,99.34,176.65,173.03,130.58
1871.57,84.97,70.13,62.72,85.48,101.17,86.39,139.12,101.99,101.63,150.76,162.03,137.2
1872.87,78.46,82.43,55.84,85.68,110.24,99.05,127.73,118.47,108.09,146.67,165.17,148.95
1874.16,48.45,81.57,67.13,99.37,85.8,88.53,100.84,116.79,94.72,134.71,158.78,150.17
1875.46,28.26,49.78,53.91,81.23,69.86,78.85,88.47,87.96,81.2,134.88,129.19,130.2
1876.75,25.34,41.68,56.96,76.35,67.52,82.77,92.38,85.42,68.3,140.97,143.52,129.14
1878.05,30.36,37.84,52.94,64.09,64.12,75.63,91.58,80.83,94.02,149.62,120.42,130.67
1879.34,38.76,48.46,67.31,66.53,74.44,91.88,81.51,105.97,100.14,166.96,138.35,128.22
1880.63,31.44,59.95,50.62,73.92,72.7,48.06,81.05,99.06,124.87,168.21,102.86,122.36
1881.93,40.71,64.7,60.53,91.24,94.9,66.19,90.55,117.44,120.56,183.37,136.61,120.41
1883.22,38.93,98.39,70.05,87.84,100.04,60.25,94.67,117.77,129.54,182.77,121.94,125.38
1884.51,67.41,79.34,64.9,78.71,83.11,71.26,64.07,111.05,97.8,143.74,124.19,103.26
1885.79,72.84,83.57,43.29,79.51,90.46,60.86,46.09,99.29,83.35,119.96,101.35,105.39
1887.08,60.97,44.84,13.15,72.03,63.85,60.52,44.85,74.92,48.96,81.19,89.86,86.22
1888.37,59.04,43.05,41.45,83.15,86.51,65.45,55.21,65.84,56.19,87,92.62,89.96
1889.65,49.39,43.53,58.43,69.21,88.78,81.65,60.2,55.71,63.7,83.72,98.96,95.95
1890.94,72,70.94,69.58,78.2,86.32,97.12,65.8,78.86,89.51,121.34,131.22,122.52
1892.22,86.1,97.51,78.31,113.36,98.35,114.09,106.92,118.86,125.81,153.76,174.94,163.23
1893.5,98.03,66.93,63.2,118.34,98.21,100.88,110.87,119.69,131.96,166.3,175.79,170.07
1894.78,113.56,86.25,87.03,129.58,118.34,107.94,120.77,133.48,139.39,182.76,186.89,164.5
1896.06,98.13,75.62,73.9,118.55,109.84,108.38,103.73,126.33,114.55,187.56,151.67,155.62
1897.34,96.42,119.35,95.49,128.55,95.73,118.2,107.42,140.24,93.11,172.72,160.49,158.76
1898.62,102.53,104.58,93.56,141.38,81.78,141.18,122.95,139.32,95.84,170.34,154.1,185.05
1899.9,84.8,118.31,97.13,108.04,73.31,119.99,112.32,113.58,94.08,148.42,157.17,171.46
1901.18,95.01,92.97,103.29,118.96,91.45,104.06,110.97,100.45,123.93,174.74,171.5,161.8
1902.45,84.48,76.23,88.73,100.49,97.86,64.74,85.23,83.27,111.73,142.3,140.06,147.71
1903.72,89.78,59.65,80.65,113.83,112.42,72.91,80.01,85.27,104.71,135.32,124.09,132.42
1905,78.78,56.11,56.62,108.56,103.03,91.46,86.17,90.33,87.75,131.03,108.15,135.16
1906.27,75.17,62.28,79.3,109,103.68,89.72,94.73,103.78,88.51,145.75,116.23,127.6
1907.54,80.04,93.6,95.13,82.59,82.16,68.14,88.79,104.4,77.45,139.6,116.1,142.5
1908.81,84.52,96.86,96.9,77.78,78.57,72.16,87.81,107.3,85.66,133.36,102.22,129.31
1910.08,85.04,106.16,92.04,110.68,88.36,81.89,111.88,95.93,103.28,126.8,134.37,137.48
1911.35,82.71,80.94,94.68,136.74,106.97,87.78,137.12,91.74,119.73,127.7,144.97,125.13
1912.62,77.21,104.22,87.46,117.62,112.07,54.49,112.2,66.38,108.35,105.06,134.38,111.9
1913.88,82.42,95.2,88.3,81.55,89.88,67.58,93,64.74,79.03,105.77,119.47,85.04
1915.15,88.33,93.23,63.5,80.85,82.4,94.38,75.87,74.17,68.1,118.5,109.26,84.53
1916.41,92.74,82.07,81.2,91.97,78.41,117.01,84.9,93.43,78.35,124.35,127.84,107.82
1917.68,82.63,93.4,81.05,91.58,90.58,83.45,83.44,93.2,89.43,113.34,131.89,129.58
1918.94,59.01,90.89,89.72,88.34,84.89,67.39,88.48,81.81,90.35,89.78,109.4,125.81
1920.2,42.99,80.97,70.98,89.36,84.48,74.59,96.13,61.69,82.88,89.13,86.82,116.96
1921.46,45.9,60.65,53.18,93.99,79.99,75.38,84.73,47.53,80.37,94.71,74.49,96.68
1922.72,65.3,67.48,50.87,88.77,93.66,84,86.17,71.53,93.35,99.43,109.28,110.87
1923.98,64.97,80.91,50.15,72.81,89.93,72.56,85.89,88.48,90.28,108.38,132.99,106.64
1925.24,57.45,98.49,54.92,77.33,112.02,104.6,111.1,127.6,87.38,117.45,130.49,112.54
1926.49,41.98,95.11,47.73,69.9,98.15,102.01,105.71,115.78,74.21,129.88,119.69,109.14
1927.75,54.54,90.77,60.91,89.18,90.98,104.8,109.05,119.35,81.1,122.32,99.23,114.75
1929,76.6,88.91,67.58,87.94,79.64,102.08,104.55,94.42,79.15,116.89,97.24,122.84
1930.26,104.92,63.39,67.85,94.3,75.89,89.29,84.66,84.44,79.48,96.02,92.83,96.5
1931.51,113.17,50.06,79.72,103.25,96.08,86.77,96.72,101.4,87.76,120.73,108.66,119.74
1932.76,78.35,26.33,60.84,101.8,70.52,46.11,75.73,87.98,81.66,111.35,90.06,102.23
1934.01,63.12,61.12,56.56,89.61,84.9,51.77,106.01,91.84,90.16,113.86,95.04,111.96
1935.26,46.94,76.35,25.99,65.13,79.32,48.48,84.69,62.76,73.73,81.06,76.04,68.72
1936.51,66.02,82.18,47.02,64.25,99.66,104.19,103.31,76.28,89.9,75.49,109.94,83.05
1937.76,63.7,50.27,50.64,80.29,90.27,114.76,102.2,80.09,77.36,74.17,107.09,94.29
