wavenumber,PE 5ppm-1,PE 5ppm-2,PE 5ppm-3,PE 10ppm-3,PE 10ppm-2,PE 10ppm-1,PE 50ppm-1,PE 50ppm-2,PE 50ppm-3,PE 100ppm-1,PE 100ppm-2,PE 100ppm-3,PE 200ppm-1,PE 200ppm-2,PE 200ppm-3
376.82,1399.57,1410.98,1410.98,2283.76,2283.76,2686.76,577.14,595.58,555.96,907,1251.76,1330.37,1121.67,1330.28,1247.77
378.98,1249.6,1361.36,1361.36,2217.51,2217.51,2465.25,574.95,533.35,523.77,832.7,1233.58,1210.1,1051.38,1205.5,1141.55
381.15,1218.56,1304.03,1304.03,2172.53,2172.53,2324.68,573.77,488.47,488.93,775.9,1179.88,1111.3,1047.14,1105.44,1067.7
383.32,1221.7,1269.24,1269.24,2110.74,2110.74,2211.65,526.36,446.7,459.53,739.78,1093.82,1033.46,990.44,1062.92,1023.37
385.48,1232.91,1237.87,1237.87,2096.67,2096.67,2166.69,537.28,430.61,426.81,693.23,1081.64,1028.15,997.48,1056.14,1011.1
387.64,1188.5,1226.92,1226.92,2025.65,2025.65,2091.15,500.87,450.86,430.1,696.91,1070.32,1042.7,942.94,1027.77,1017.23
389.8,1155.71,1243.93,1243.93,2010.57,2010.57,2086.89,509.67,463.68,452.62,731.03,1070.75,1056.31,969.69,1024.7,1026.97
391.96,1158.07,1217.8,1217.8,1974.64,1974.64,2068.48,490.26,490.94,505.92,706.49,1031.48,1039.22,932.63,983.14,1007.22
394.12,1135.59,1207.18,1207.18,1949.53,1949.53,2096.22,512.61,490.32,504,708.94,1073.51,1046.4,925.08,977.1,976.29
396.28,1095.26,1155.07,1155.07,1922.88,1922.88,2009.79,536.07,490.49,498.87,658.05,1045.83,1044.21,900.38,892.24,931.2
398.44,1054.64,1104.69,1104.69,1845.26,1845.26,1942.74,525.53,492.32,406.74,671.03,1034.99,1036.17,872.41,867.43,906.49
400.6,957.26,1011.59,1011.59,1711.87,1711.87,1770.94,475.54,427.05,344.83,581.43,897.54,949.86,781.05,780.25,844.04
402.75,903.69,907.65,907.65,1513.93,1513.93,1616.61,394.65,393.89,314.03,516.82,827.71,885.81,678.86,663.23,740.41
404.91,801.7,825.31,825.31,1385.22,1385.22,1459.52,331.97,339.62,301.46,498.29,725.93,808.48,586.29,533.15,629.72
407.06,734.95,767.9,767.9,1260.06,1260.06,1309.67,267.51,312.58,257.78,480.5,644.2,702.84,495.32,458.35,530.95
409.21,637.66,697.97,697.97,1158.66,1158.66,1240.61,240.15,272.31,205.87,474.01,556.74,630.8,423.18,402.04,479.65
411.36,589.16,629.85,629.85,1011.03,1011.03,1112.99,191.9,218.82,181.07,383.49,476.21,535.68,329.86,376.22,402.51
413.51,516.99,585.1,585.1,919.7,919.7,1036.7,184.3,218.66,220.94,361.81,440.16,543.03,296.59,348.44,350.72
415.66,450.94,546.15,546.15,831.46,831.46,952.18,208.8,206.28,209.59,310.08,402.37,532.29,258.48,343.81,300.74
417.81,394.33,449.66,449.66,756.62,756.62,874.42,212.07,201.67,176.67,290.3,397.83,493.8,248.51,315.34,250.89
419.96,355.28,372.08,372.08,663.97,663.97,791.19,192.21,163.95,134.64,167.7,328.65,389.65,156.54,196.14,169.29
422.11,313.88,277.17,277.17,555.26,555.26,638.93,100.34,122.55,100.27,76.06,250.6,239.96,91.87,117.96,95.38
424.25,220.79,238.28,238.28,427.51,427.51,500.97,49.8,90.82,93.89,12,152.35,142.06,19.72,22.25,35.73
426.4,215.03,170.05,170.05,329.69,329.69,390.63,26.57,96.42,52.51,29.97,120.56,64.42,19.72,22.25,13.05
428.54,136.58,155.83,155.83,237.81,237.81,287.25,27.67,92.34,44.46,29.97,66.13,43.75,0,0,0
430.68,91.05,120.15,120.15,153.75,153.75,235.71,56.63,80.82,24.95,17.97,46.47,20.34,0,0,0
432.82,3.56,74.13,74.13,94.62,94.62,146.11,59.59,52.28,31.44,0,8.41,20.34,0,0,0
434.97,0,30.53,30.53,41.02,41.02,85.09,49,26.42,13.64,0,8.41,0,0,0,0
437.11,0,4.33,4.33,20.66,20.66,26.12,14.95,20.14,9.19,0,0,0,0,0,0
439.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542.8,0,0,0,0,0,0,0,0,0,5.77,0,0,0,0,0
544.89,0,0,0,0,0,0,48.06,30.39,33.98,87.61,88.19,87.93,76.89,37.2,48.86
546.98,0,0,0,0,0,0,148.92,105.97,100.36,189.07,250.22,266.34,196.16,132.2,114.78
549.06,0,0,0,0,0,0,270.04,181.51,190.58,293.16,410.21,463.02,303.25,257.1,186.49
551.15,0,0,0,0,0,0,305.9,232.49,205.89,327.47,511.18,542.57,352.79,337.23,238.68
553.23,0,0,0,0,0,0,281.28,221,214.06,353.35,510.02,538.67,308.82,318.85,293.68
555.32,0,0,0,0,0,0,226.63,199.82,141.87,347.89,447.52,445.4,235.14,218.74,242.63
557.4,0,0,0,0,0,0,157.29,129.61,125.66,264.77,286.66,308.45,108.71,126.91,141.58
559.48,0,0,0,0,0,0,87.82,65.52,51.11,173.54,148.34,141.03,33.4,50.29,20.66
561.56,0,0,0,0,0,0,21.34,26.82,45.06,90.64,104,84.25,0,25.49,0
563.64,0,0,0,0,0,0,20.7,65.65,25.22,87.29,169.86,150,22.88,61.25,0
565.72,0,0,0,0,0,0,13.93,104.43,51.1,118.49,209.58,232.62,36.64,61.25,0
567.8,0,0,0,0,0,0,13.93,88.77,39.11,97.13,163.73,223.31,36.64,61.25,0
569.87,0,0,0,0,0,0,12.98,64.97,40.3,84.88,74.96,134.42,13.76,0,0
571.95,0,0,0,0,0,0,12.98,26.2,14.41,17.57,20.61,44.72,0,0,0
574.02,0,0,0,0,0,0,12.98,26.2,14.41,17.43,13.33,7.39,0,0,0
576.09,0,0,0,0,0,0,0,0,0,0,7.93,0,0,0,0
578.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594.71,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0
596.77,0,0,0,0,0,0,17.3,12.23,0,7.55,52.04,17.96,5.21,0,0
598.83,0,0,0,0,0,0,42.08,23.34,18.04,42.52,100.92,130.44,5.21,0,0
600.89,0,0,0,0,0,0,92.88,37.52,18.04,101.79,195.51,248,55.16,3.36,0
602.95,0,0,0,0,0,0,107.73,38.88,51,148.48,208.76,353.07,72.83,3.36,0
605.01,0,0,0,0,0,0,82.95,27.78,32.96,123.25,185.41,289.87,72.83,3.36,0
607.07,0,0,0,0,0,0,54.41,36.09,60.59,111.22,166.25,283.18,22.89,0.03,0
609.13,0,0,0,0,0,0,96.4,80.59,84.41,205.05,276.93,382.67,64.92,38.86,70.65
611.18,0,0,0,0,0,0,205.63,180.18,172.24,342.4,497.12,594.01,195.47,127.03,204.5
613.24,0,0,0,1.78,1.78,0,305.69,274.08,240.79,503.28,655.83,770.52,319.31,234.82,296.2
615.29,0,0,0,41.24,41.24,0,375.16,342.74,269.77,533.91,705.6,863.09,374.7,333.31,342.63
617.35,0,2.11,2.11,65.36,65.36,0.44,346.83,346.26,254.27,569.06,661.55,911.17,370.58,397.29,319.21
619.4,0,2.11,2.11,72.02,72.02,20.46,296.37,306.32,226.31,525.07,589.02,862.09,354.29,428.09,356.93
621.45,12.81,2.11,2.11,92.19,92.19,34.61,243.1,226.57,193.21,440.27,517.32,734.18,314.82,401.38,285.47
623.5,20.03,3.65,3.65,68.07,68.07,34.16,190.81,143.8,125.43,286.76,343.58,548.9,218.95,337.26,175.04
625.55,67.81,63.02,63.02,59.63,59.63,26.17,118.96,79.12,64.06,160,197.9,398.34,111.41,253.18,45.62
627.6,125.81,103.93,103.93,49.13,49.13,28.14,52.73,49.75,29.34,98.88,86.51,292.06,34.86,209.37,0
629.64,221.01,184.3,184.3,175.28,175.28,75.55,102.59,77.47,31.04,104.82,120.85,295.51,4.29,241.6,46.04
631.69,286.63,258.1,258.1,309.77,309.77,197.56,173.4,125.16,60.72,124.4,218.14,346.91,39.1,340.42,131.37
633.73,373.45,397.1,397.1,428.69,428.69,408.64,216.33,188.61,105.81,176.05,313.16,423.71,143.57,434.95,254.87
635.78,404.81,494.64,494.64,493.33,493.33,541.47,195.01,214.15,141.33,224.11,399.57,494.89,279.48,513.19,374.35
637.82,492.36,604.04,604.04,675.7,675.7,694.69,248.44,304.45,226.28,306.57,521.71,595.14,411.05,634.47,522.86
639.86,595.77,619.3,619.3,836.14,836.14,796.99,326.63,362.5,276.64,361.77,648.25,729.11,463.32,750.13,683.42
641.9,719.27,658.32,658.32,1019.18,1019.18,1005.25,419.8,443.19,377.32,442.27,770.41,815.7,498.54,860.38,890.58
643.94,777.3,646.2,646.2,1064.95,1064.95,1143.23,442.72,442.31,358.42,423.17,775.62,849.67,503.13,930.68,1028.78
645.98,720.18,662.94,662.94,1105.12,1105.12,1146.29,359.07,390.19,342.6,336.81,689.23,759.38,428.44,909.35,1102.01
648.02,688.59,692.87,692.87,1025,1025,1030.74,227.5,253.82,235.88,189.85,456.57,553.14,283.46,754.07,1051.62
650.06,655.41,705.56,705.56,889.83,889.83,847.48,80.33,104.94,133.31,69.54,216,280.18,122.09,469.05,935.83
652.09,666.65,707.65,707.65,762.6,762.6,738.17,18.75,17.92,35.72,16.29,38.18,81.05,35.74,225.96,816.63
654.13,634.74,720.6,720.6,721.09,721.09,728.26,0,0,0,0,0,2.65,9.59,82.58,684.15
656.16,653.36,745.08,745.08,804.63,804.63,787.74,0,0,0,0,0,10.42,29.59,60.58,559.37
658.2,648.16,768.07,768.07,869.56,869.56,847.28,0,0,14,0,0,10.42,29.59,53.95,412.97
660.23,664.93,767.7,767.7,933.31,933.31,882.98,0,0,14,0,0,10.42,29.59,48.82,264.39
662.26,657.55,744.18,744.18,980.11,980.11,909.75,0,0,20.05,0,0,0,0,20.39,159.51
664.29,695.35,776.18,776.18,1059.3,1059.3,1019.24,35.02,46.05,43.94,34.85,57.83,49.04,0,108.02,163.02
666.32,750.89,794.25,794.25,1156.08,1156.08,1175.67,119.48,101.28,89.57,86.94,118.52,163.2,71.2,147.24,232.13
668.34,795.4,829.29,829.29,1204.03,1204.03,1229.61,175.84,136.12,107.31,110.36,161.51,202.55,115.76,174.28,286.39
670.37,796.75,779.5,779.5,1134.01,1134.01,1154.59,140.82,90.08,69.42,75.51,103.68,153.51,115.76,80.71,191.19
672.4,718.95,726.57,726.57,1005.05,1005.05,962.3,56.35,34.85,23.79,23.42,42.98,39.36,44.57,36.54,80.87
674.42,642.34,700.81,700.81,945.13,945.13,949.39,13.53,0,3.48,0,0,0,0,0,0
676.45,620.01,721.68,721.68,991.02,991.02,981.31,50.93,2.15,32.1,6.17,0,13.54,4.08,4.67,0
678.47,671.2,707.4,707.4,1056.3,1056.3,1018.62,58.96,4,32.1,11.38,0,13.54,4.08,4.67,0
680.49,671.01,638.4,638.4,995.39,995.39,927.08,45.43,4,28.62,11.38,0,13.54,4.08,4.67,0
682.51,667.77,606.7,606.7,979.64,979.64,876.04,8.03,1.85,0,5.21,0,0,0,0,0
684.53,692.72,639.84,639.84,1043.59,1043.59,969.05,43.68,32.7,41.02,17.67,49.11,28.1,9.95,38.46,0
686.55,692.61,683.26,683.26,1176.03,1176.03,1094.22,95.41,49.18,82.05,61.42,106.25,40.13,38.98,43.99,15.83
688.57,669.91,649.75,649.75,1213.4,1213.4,1142.99,112.2,65.12,84.4,69.58,106.25,40.13,68.42,43.99,55.88
690.58,612.16,605.19,605.19,1196.58,1196.58,1149.25,94.25,42.36,68.62,58.34,123.14,47.75,76.51,59.67,55.88
692.6,627.36,552.59,552.59,1140.24,1140.24,1105.33,51.5,25.87,37.37,14.59,90.21,49.87,57.76,73.85,40.05
694.61,583.85,589.26,589.26,1098.06,1098.06,1072.24,34.71,9.94,35.02,6.43,90.21,49.87,28.33,73.85,0
696.63,560.73,578,578,1018.13,1018.13,1021.41,8.99,0,9.78,0,24.2,14.15,10.29,19.71,0
698.64,571.34,636.14,636.14,1042.46,1042.46,1077.85,18.42,0,53.04,19.04,75.66,40.33,64.61,0,31.32
700.65,626.13,661.11,661.11,1142.83,1142.83,1208.67,92.19,77.31,112.39,92.73,206.89,146.14,153.84,87.19,103.76
702.66,671.86,675.69,675.69,1294.35,1294.35,1289.64,157.1,135.47,173.8,112.48,359.78,228.84,236.45,143.74,184.39
704.67,624.88,641.56,641.56,1292.34,1292.34,1281.43,140.38,151.83,137.91,109.92,357.31,243.75,237.83,187.28,180.21
706.68,630.84,603.71,603.71,1240.49,1240.49,1181.71,66.6,82.84,83.56,36.23,263.34,170.83,148.6,100.09,107.78
708.69,616.53,613.58,613.58,1138.22,1138.22,1122.25,29.08,24.67,28.2,16.48,166.65,113.19,68.76,57.81,27.15
710.69,623.62,628.84,628.84,1082.54,1082.54,1068.06,27.38,8.32,12.16,0,153.58,60.5,12.88,14.27,0
712.7,611.09,630.83,630.83,1010.12,1010.12,1056.13,27.38,0,7.16,0,116.32,27.62,12.88,14.27,0
714.7,576.73,624.98,624.98,920.4,920.4,996.9,0,0,1.11,0,60.12,2.56,10.1,0,0
716.71,602.21,624.63,624.63,870.05,870.05,941.39,0,0,0,0,0,0,0,0,0
718.71,576.41,644.68,644.68,801.95,801.95,875.13,0,0,0,0,0,0,0,0,0
720.71,636.33,643.1,643.1,819.77,819.77,859.14,0,0,0,0,0,0,0,0,0
722.71,647.2,694.81,694.81,882.07,882.07,903.97,8.98,13.2,49.58,16.91,77.53,21.72,26.55,0,0
724.71,677.79,718.57,718.57,980.63,980.63,969.72,39.83,55.65,107.96,79.83,189.31,107.92,78.42,63,51.43
726.71,619.88,730.83,730.83,1006.88,1006.88,1006.18,51.65,81.81,130.92,97.84,256.76,117.03,109.7,80.37,79.4
728.71,560.14,622.25,622.25,899.84,899.84,910.68,42.67,94.69,81.35,87.93,194.91,99.22,102.72,80.37,79.4
730.7,535.67,523.61,523.61,816.27,816.27,833.66,13.25,52.23,22.96,33.19,83.13,13.02,56.91,17.37,27.97
732.7,453.82,426.91,426.91,671.18,671.18,658.79,1.43,26.08,0,15.17,15.68,3.9,25.63,0,0
734.69,408.57,390.82,390.82,552.56,552.56,569.4,1.43,0,0,8.17,0,0,6.06,0,0
736.69,295.82,337.89,337.89,404.31,404.31,443.05,0,0,0,0,0,0,0,0,0
738.68,273.56,296.12,296.12,335.42,335.42,361.74,0,0,0,0,0,0,0,0,0
740.67,209.03,270.07,270.07,329.79,329.79,330.03,0,0,0,0,0,0,0,0,0
742.66,188.33,211.85,211.85,322.86,322.86,306.68,0,0,0,0,0,0,0,0,0
744.65,163.01,169.34,169.34,291.85,291.85,279.59,0,0,0,0,0,0,0,0,0
746.64,105.65,105.44,105.44,214.31,214.31,176.66,0,0,0,0,0,0,0,0,0
748.63,53.2,75.92,75.92,191.03,191.03,114.31,0,0,0,0,0,0,0,0,0
750.61,6.71,36.33,36.33,191.78,191.78,134.34,0,0,0,0,3.83,0,0,0,0
752.6,24.58,44.02,44.02,263.78,263.78,218.29,2.37,0,0,0,10.8,0,0,0,0
754.58,24.58,38.98,38.98,235.6,235.6,220.73,2.37,0,0,0,10.8,6.61,0,0,0
756.57,17.87,38.98,38.98,202.11,202.11,234.2,2.37,0,0,0,33.3,6.61,0,0,0
758.55,0.47,0.1,0.1,156.77,156.77,190.49,0,0,0,0,26.33,6.61,0,0,0
760.53,7.72,24.87,24.87,207.35,207.35,226.37,0,0,0,0,48.64,50.96,0,0,0
762.51,7.72,24.87,24.87,223.07,223.07,225.07,0,0,0,0,22.3,76.34,0,0,0
764.49,8.91,24.87,24.87,257.93,257.93,251.25,0,0,0,0,22.3,76.34,0,0,0
766.47,1.65,15,15,198.5,198.5,206.14,0,0,0,0,0,33.79,0,0,0
768.45,1.65,42.55,42.55,190.32,190.32,170.28,0,0,0,0,0,13.21,0,0,0
770.42,27.99,89.23,89.23,138.28,138.28,138.91,0,0,0,0,0,13.21,0,0,0
772.4,84.53,138.27,138.27,146.73,146.73,184.36,0,17.48,0,0,3.79,39.32,0,0,0
774.37,169.42,162.58,162.58,199.98,199.98,245.62,14.81,48.94,4.02,0,83.25,113.95,4.22,21.74,0
776.34,204.79,154.05,154.05,238.94,238.94,251.92,31.67,53.5,4.02,0,125.47,154.71,4.22,28.31,27.89
778.32,216.21,179.57,179.57,269.15,269.15,230.48,37.68,60.13,4.02,3.63,121.68,120.18,31.34,56.45,56.56
780.29,227.9,224.68,224.68,294.51,294.51,232.2,67.38,60.98,0,25.52,126.49,88.04,27.12,96.77,150.68
782.26,233.53,316.73,316.73,335.01,335.01,262.06,77.98,102.38,26.69,67.45,149.83,146.75,78.66,175.28,214.44
784.23,242.87,338.16,338.16,360.1,360.1,319.19,102.57,131.11,51.14,90.98,249.88,223.28,121.72,221.76,273.18
786.19,237.6,312.96,312.96,309.79,309.79,323.58,118.5,158.85,70.34,138.82,274.81,271.92,194.87,291.22,305.9
788.16,280.71,285.81,285.81,318.07,318.07,372.56,160.43,195.92,100.71,191.94,311.71,293.19,273.89,379.98,394.6
790.13,280.53,238.04,238.04,340.94,340.94,370.81,238.69,247.65,176.41,232.03,385.91,365.1,379.22,463.39,487.94
792.09,289.29,228.54,228.54,431.29,431.29,429.54,308.18,290.61,269.66,225.64,410.97,412.87,517.43,516.67,515.49
794.06,280.54,197.19,197.19,426.68,426.68,397.32,338.79,302.02,293.37,225.66,437.44,410.05,544.39,504.37,490.12
796.02,256.39,201.1,201.1,399.88,399.88,421.25,330.62,297.98,272.29,206.2,386.43,374.75,554.55,486.27,429.96
797.98,186.29,236.07,236.07,359.68,359.68,360.11,270.46,256.62,236.89,214.03,327.4,267.09,478.03,389.49,397.12
799.94,208.24,287.74,287.74,404.07,404.07,384.57,298.3,280.92,248.16,237.83,350.33,282.07,458.5,410.01,377.92
801.9,275.69,340.57,340.57,458.83,458.83,416.73,346.59,321.67,281.2,337.71,398.35,360.47,446.39,464.97,437.49
803.86,364.07,398.99,398.99,552.74,552.74,522.72,478.77,461.65,377.81,470.77,602.23,578.06,591.5,599.8,612.6
805.82,363.27,345.24,345.24,592.69,592.69,628.09,547.07,541.4,473.86,545.25,714.52,662.07,693.03,704.72,740.14
807.78,358.75,318.09,318.09,671.8,671.8,664.95,594.94,575.39,523.81,611.58,835.35,731.94,799.44,755.19,824.23
809.73,355.94,290.65,290.65,678.5,678.5,674.4,610.81,553.38,522.76,614.22,820.48,757.45,789.17,805.3,820.63
811.69,357.51,358.25,358.25,692.13,692.13,632.46,614.35,545.71,534.71,627.49,829.92,829.94,900.56,830.41,863.03
813.64,347.91,417.35,417.35,680.14,680.14,678.89,642.34,548.48,568.79,689.17,878.78,879.85,1033.72,961.94,970.19
815.6,353.13,412.59,412.59,686.52,686.52,680.71,656.79,596.04,581.98,775.27,998.06,960.85,1215.65,1109.25,1073.12
817.55,376.07,403.22,403.22,731.83,731.83,712.79,718.25,649.95,606.51,853.67,1146.32,1087.49,1293.9,1217.54,1220.05
819.5,389.83,410,410,802.52,802.52,738.59,712.49,732.63,605.49,889.15,1245.33,1203.89,1335.26,1268.6,1253.41
821.45,428.87,453.38,453.38,882.03,882.03,803.21,700.3,758.55,629.7,915.49,1290.88,1223.49,1277.83,1247.54,1266
823.4,439.62,508.8,508.8,865.81,865.81,834.1,638.12,725.8,567.25,878.14,1247.08,1168.07,1209.4,1168.81,1212.57
825.35,432.52,527.05,527.05,801.3,801.3,811.71,602.05,624.18,508.25,809.87,1142.36,1083.08,1143.41,1082.18,1151.92
827.29,420.04,574.23,574.23,772.94,772.94,805.48,546.89,540.12,464.15,773.13,1084.18,1029.96,1099.97,1028.11,1093.83
829.24,375.49,529.67,529.67,825.08,825.08,811.07,503.96,493.29,466.61,740.59,1055.88,967.04,1054.75,989.92,1030.95
831.18,451.54,565.39,565.39,863.38,863.38,886.5,515.93,488.69,508.64,743.57,1106.11,937.33,998.42,993.95,1058.63
833.13,481.31,570.14,570.14,881.94,881.94,920.86,504.25,502.44,507.01,714.54,1084.65,896.6,974.09,940.31,1036.32
835.07,581.58,638.06,638.06,929.55,929.55,968.94,505.02,510.64,537.83,759.92,1099.63,921.63,991.2,966.44,1036.78
837.01,549.78,658.9,658.9,1021.99,1021.99,1004.85,462.02,558.07,545.22,774.5,1106.81,934.88,1015.54,974.13,1003.8
838.95,555.03,612.46,612.46,1045.04,1045.04,1026.71,468.71,534.18,556.29,776.38,1093.65,922.78,984.22,1005.83,988.15
840.89,541.99,646.4,646.4,1051.69,1051.69,1055.5,465.74,528.97,553.03,787.59,1086.14,902.33,981.57,963.19,999.85
842.83,631.12,658.49,658.49,1072.05,1072.05,1075.35,497.9,500.54,557.23,775.87,1107.39,904.31,949.36,913,963
844.77,655.3,717.3,717.3,1084.36,1084.36,1130.14,524.74,528.8,547.11,754.48,1142.3,932.29,997.83,945.81,975.48
846.71,698.75,763.7,763.7,1107.17,1107.17,1181.44,560.81,569.96,537.23,761.28,1176.42,959.47,995.86,1031.18,990.53
848.64,752.91,830.82,830.82,1173.58,1173.58,1217.67,631.57,632.79,537.69,839.4,1216.87,1008.65,1103.23,1177.23,1174.59
850.58,836.01,917.87,917.87,1266.16,1266.16,1277.74,718.23,689.53,613.05,921.38,1315.53,1143.71,1185.17,1266.5,1288.55
852.51,868.72,973.53,973.53,1296.57,1296.57,1329.98,784.79,708.17,661.64,975.57,1383.73,1220.65,1297.34,1337.67,1409.08
854.44,875.59,984.34,984.34,1274.7,1274.7,1352.95,776.48,764.6,719.03,984.86,1370.37,1280.7,1324.29,1355.63,1422.72
856.37,878.96,986.64,986.64,1259.22,1259.22,1360.64,730.3,753.83,716.88,1010.9,1339.45,1264.85,1309.71,1320.71,1458.16
858.31,910.49,935.1,935.1,1263.13,1263.13,1374.05,714.92,751.18,699.85,982.71,1331.64,1294.77,1290.58,1276.25,1457.4
860.23,904.73,947.27,947.27,1265.98,1265.98,1354.75,714.88,677.88,674.17,972.83,1322.15,1232.69,1257.8,1221.8,1432.98
862.16,887.92,923.05,923.05,1264.01,1264.01,1335.95,711.75,698.82,670.4,947.83,1319.21,1210.5,1210.25,1214.25,1409.13
864.09,843.04,892.43,892.43,1316.87,1316.87,1317.99,683.2,687.99,636.53,959.7,1284.5,1138.86,1128.61,1182.6,1331.86
866.02,817,867.96,867.96,1293.12,1293.12,1287.1,650.44,662.96,607.45,914,1198.56,1116.33,1003.76,1124.42,1274.71
867.94,790.78,842.32,842.32,1293.44,1293.44,1248.26,546.81,561.72,506.17,829.07,1092.39,994.91,920.38,1022.03,1151.37
869.87,802.51,804.62,804.62,1210.59,1210.59,1164.94,468.09,484.39,437.46,722.35,952.12,897.39,801.24,897.54,1031.6
871.79,741.84,706.18,706.18,1141.59,1141.59,1124.45,370.62,419.64,305.32,604.17,848.4,775.42,630,767.96,856.07
873.71,670.44,683.02,683.02,1056.75,1056.75,1040.48,348.05,367.12,253.42,502.87,727.23,742.67,493.68,656.29,771.13
875.64,515.1,598.9,598.9,947.54,947.54,955.79,279.5,326.62,194.55,409.89,580.07,634.59,383.71,563.64,640.21
877.56,463.26,590.28,590.28,914.06,914.06,865.51,271.42,295.92,216.46,374.69,529.03,619.97,396.21,532.46,579.75
879.48,430.69,491.93,491.93,825.75,825.75,795.4,226.91,304.13,195.29,346.02,474.21,525.57,385.62,490.19,511.55
881.39,405.96,497.74,497.74,788.51,788.51,788.03,214.54,286.47,188.58,354.47,466.83,470.95,393.17,536.72,565.48
883.31,360.72,445.04,445.04,701.34,701.34,723.06,148.3,269.6,165,333.68,377.91,381.79,418.18,509.38,516.22
885.23,355.2,405.72,405.72,656.78,656.78,670.05,158.75,234.76,165.1,346.22,378.33,360.3,398.56,519.41,543.99
887.14,400.51,407.23,407.23,571.64,571.64,601.77,186.66,236.38,213.34,358.53,400.2,409.6,454.75,509.24,508.24
889.06,387.88,382.46,382.46,512.11,512.11,607.46,201.27,241.02,233.93,381.17,467.75,469.57,504.62,545.09,588.18
890.97,382.74,385.18,385.18,459.99,459.99,598.88,210.35,279.46,302.33,432.92,482.08,518,608.98,607.43,596.93
